PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
47210,localizer,0,0,stimulus,0,400,0,420
47210,localizer,0,0,iti,400,300,420,316
47210,localizer,0,0,stimulus,700,400,736,419
47210,localizer,0,0,iti,1100,300,1155,316
47210,localizer,0,0,stimulus,1400,400,1471,416
47210,localizer,0,0,iti,1800,300,1887,315
47210,localizer,0,0,stimulus,2100,400,2202,414
47210,localizer,0,0,iti,2500,300,2616,311
47210,localizer,0,0,stimulus,2800,400,2927,414
47210,localizer,0,0,iti,3200,300,3341,315
47210,localizer,0,0,stimulus,3500,400,3656,423
47210,localizer,0,0,iti,3900,300,4079,317
47210,localizer,0,0,stimulus,4200,400,4396,426
47210,localizer,0,0,iti,4600,300,4822,317
47210,localizer,0,0,stimulus,4900,400,5139,419
47210,localizer,0,0,iti,5300,300,5558,315
47210,localizer,0,1,stimulus,5600,400,5873,410
47210,localizer,0,1,iti,6000,300,6283,325
47210,localizer,0,1,stimulus,6300,400,6608,411
47210,localizer,0,1,iti,6700,300,7019,312
47210,localizer,0,1,stimulus,7000,400,7331,415
47210,localizer,0,1,iti,7400,300,7746,313
47210,localizer,0,2,stimulus,7700,400,8059,416
47210,localizer,0,2,iti,8100,300,8475,313
47210,localizer,0,2,stimulus,8400,400,8788,421
47210,localizer,0,2,iti,8800,300,9209,320
47210,localizer,0,3,stimulus,9100,400,9529,430
47210,localizer,0,3,iti,9500,300,9959,312
47210,localizer,0,3,stimulus,9800,400,10271,413
47210,localizer,0,3,iti,10200,300,10684,315
47210,localizer,0,4,stimulus,10500,400,10999,411
47210,localizer,0,4,iti,10900,300,11410,319
47210,localizer,0,4,stimulus,11200,400,11729,415
47210,localizer,0,4,iti,11600,300,12144,310
47210,localizer,0,5,stimulus,11900,400,12454,414
47210,localizer,0,5,iti,12300,300,12868,313
47210,localizer,0,5,stimulus,12600,400,13181,416
47210,localizer,0,5,iti,13000,300,13597,313
47210,localizer,0,5,stimulus,13300,400,13910,413
47210,localizer,0,5,iti,13700,300,14323,320
47210,localizer,1,6,stimulus,0,400,0,455
47210,localizer,1,6,iti,400,300,455,313
47210,localizer,1,7,stimulus,700,400,768,413
47210,localizer,1,7,iti,1100,300,1181,313
47210,localizer,1,8,stimulus,1400,400,1494,417
47210,localizer,1,8,iti,1800,300,1911,310
47210,localizer,1,9,stimulus,2100,400,2221,415
47210,localizer,1,9,iti,2500,300,2636,309
47210,localizer,1,10,stimulus,2800,400,2945,432
47210,localizer,1,10,iti,3200,300,3377,307
47210,localizer,1,11,stimulus,3500,400,3684,417
47210,localizer,1,11,iti,3900,300,4101,327
47210,localizer,1,12,stimulus,4200,400,4428,410
47210,localizer,1,12,iti,4600,300,4838,316
47210,localizer,1,13,stimulus,4900,400,5154,416
47210,localizer,1,13,iti,5300,300,5570,314
47210,localizer,1,14,stimulus,5600,400,5884,414
47210,localizer,1,14,iti,6000,300,6298,313
47210,localizer,1,15,stimulus,6300,400,6611,411
47210,localizer,1,15,iti,6700,300,7022,308
47210,localizer,1,16,stimulus,7000,400,7330,412
47210,localizer,1,16,iti,7400,300,7742,312
47210,localizer,1,17,stimulus,7700,400,8054,421
47210,localizer,1,17,iti,8100,300,8475,317
47210,localizer,1,18,stimulus,8400,400,8792,415
47210,localizer,1,18,iti,8800,300,9207,314
47210,localizer,1,19,stimulus,9100,400,9521,416
47210,localizer,1,19,iti,9500,300,9937,310
47210,localizer,1,20,stimulus,9800,400,10247,411
47210,localizer,1,20,iti,10200,300,10658,316
47210,localizer,1,21,stimulus,10500,400,10974,452
47210,localizer,1,21,iti,10900,300,11426,311
47210,localizer,1,22,stimulus,11200,400,11737,419
47210,localizer,1,22,iti,11600,300,12156,316
47210,localizer,1,23,stimulus,11900,400,12472,422
47210,localizer,1,23,iti,12300,300,12894,314
47210,localizer,1,24,stimulus,12600,400,13208,410
47210,localizer,1,24,iti,13000,300,13618,324
47210,localizer,1,25,stimulus,13300,400,13942,417
47210,localizer,1,25,iti,13700,14000,14359,14030
47210,localizer,1,26,stimulus,27700,400,28389,414
47210,localizer,1,26,iti,28100,300,28803,316
47210,localizer,1,27,stimulus,28400,400,29119,439
47210,localizer,1,27,iti,28800,300,29558,315
47210,localizer,1,28,stimulus,29100,400,29873,424
47210,localizer,1,28,iti,29500,300,30297,315
47210,localizer,1,29,stimulus,29800,400,30612,414
47210,localizer,1,29,iti,30200,300,31026,322
47210,localizer,1,30,stimulus,30500,400,31348,420
47210,localizer,1,30,iti,30900,300,31768,316
47210,localizer,1,31,stimulus,31200,400,32084,415
47210,localizer,1,31,iti,31600,300,32499,321
47210,localizer,1,32,stimulus,31900,400,32820,413
47210,localizer,1,32,iti,32300,300,33233,357
47210,localizer,1,33,stimulus,32600,400,33590,412
47210,localizer,1,33,iti,33000,300,34002,309
47210,localizer,1,34,stimulus,33300,400,34311,417
47210,localizer,1,34,iti,33700,300,34728,310
47210,localizer,1,35,stimulus,34000,400,35038,412
47210,localizer,1,35,iti,34400,300,35450,312
47210,localizer,1,36,stimulus,34700,400,35762,416
47210,localizer,1,36,iti,35100,300,36178,321
47210,localizer,1,37,stimulus,35400,400,36499,412
47210,localizer,1,37,iti,35800,300,36911,314
47210,localizer,1,38,stimulus,36100,400,37225,423
47210,localizer,1,38,iti,36500,300,37648,317
47210,localizer,1,39,stimulus,36800,400,37965,417
47210,localizer,1,39,iti,37200,300,38382,320
47210,localizer,1,40,stimulus,37500,400,38702,419
47210,localizer,1,40,iti,37900,300,39121,346
47210,localizer,1,41,stimulus,38200,400,39467,412
47210,localizer,1,41,iti,38600,300,39879,321
47210,localizer,1,42,stimulus,38900,400,40200,419
47210,localizer,1,42,iti,39300,300,40619,318
47210,localizer,1,43,stimulus,39600,400,40937,414
