PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
66833,localizer,0,0,stimulus,0,400,0,583
66833,localizer,0,0,iti,400,300,583,315
66833,localizer,0,0,stimulus,700,400,898,457
66833,localizer,0,0,iti,1100,300,1355,323
66833,localizer,0,0,stimulus,1400,400,1678,421
66833,localizer,0,0,iti,1800,300,2099,322
66833,localizer,0,1,stimulus,2100,400,2421,416
66833,localizer,0,1,iti,2500,300,2837,448
66833,localizer,0,2,stimulus,2800,400,3285,425
66833,localizer,0,2,iti,3200,300,3710,317
66833,localizer,0,3,stimulus,3500,400,4027,433
66833,localizer,0,3,iti,3900,300,4460,314
66833,localizer,0,4,stimulus,4200,400,4774,440
66833,localizer,0,4,iti,4600,300,5214,335
66833,localizer,0,5,stimulus,4900,400,5549,457
66833,localizer,0,5,iti,5300,300,6006,345
66833,localizer,0,5,stimulus,5600,400,6351,411
66833,localizer,0,5,iti,6000,300,6762,311
66833,localizer,1,6,stimulus,0,400,0,428
66833,localizer,1,6,iti,400,300,428,335
66833,localizer,1,7,stimulus,700,400,763,433
66833,localizer,1,7,iti,1100,300,1196,315
66833,localizer,1,8,stimulus,1400,400,1511,442
66833,localizer,1,8,iti,1800,300,1953,328
66833,localizer,1,9,stimulus,2100,400,2281,421
66833,localizer,1,9,iti,2500,300,2702,310
66833,localizer,1,10,stimulus,2800,400,3012,417
66833,localizer,1,10,iti,3200,300,3429,312
66833,localizer,1,11,stimulus,3500,400,3741,444
66833,localizer,1,11,iti,3900,300,4185,316
66833,localizer,1,12,stimulus,4200,400,4501,414
66833,localizer,1,12,iti,4600,300,4915,320
66833,localizer,1,13,stimulus,4900,400,5235,429
66833,localizer,1,13,iti,5300,300,5664,393
66833,localizer,1,14,stimulus,5600,400,6057,422
66833,localizer,1,14,iti,6000,300,6479,316
66833,localizer,1,15,stimulus,6300,400,6795,419
66833,localizer,1,15,iti,6700,300,7214,313
66833,localizer,1,16,stimulus,7000,400,7527,444
66833,localizer,1,16,iti,7400,300,7971,349
66833,localizer,1,17,stimulus,7700,400,8320,434
66833,localizer,1,17,iti,8100,300,8754,336
66833,localizer,1,18,stimulus,8400,400,9090,415
66833,localizer,1,18,iti,8800,300,9505,315
66833,localizer,1,19,stimulus,9100,400,9820,429
66833,localizer,1,19,iti,9500,300,10249,316
66833,localizer,1,20,stimulus,9800,400,10565,632
66833,localizer,1,20,iti,10200,300,11197,314
66833,localizer,1,21,stimulus,10500,400,11511,467
66833,localizer,1,21,iti,10900,300,11978,312
66833,localizer,1,22,stimulus,11200,400,12290,416
66833,localizer,1,22,iti,11600,300,12706,317
66833,localizer,1,23,stimulus,11900,400,13023,507
66833,localizer,1,23,iti,12300,300,13530,422
66833,localizer,1,24,stimulus,12600,400,13952,415
66833,localizer,1,24,iti,13000,300,14367,316
66833,localizer,1,25,stimulus,13300,400,14683,486
66833,localizer,1,25,iti,13700,14000,15169,14047
66833,localizer,1,26,stimulus,27700,400,29216,419
66833,localizer,1,26,iti,28100,300,29635,538
66833,localizer,1,27,stimulus,28400,400,30173,413
66833,localizer,1,27,iti,28800,300,30586,353
66833,localizer,1,28,stimulus,29100,400,30939,437
66833,localizer,1,28,iti,29500,300,31376,316
66833,localizer,1,29,stimulus,29800,400,31692,515
66833,localizer,1,29,iti,30200,300,32207,315
66833,localizer,1,30,stimulus,30500,400,32522,416
66833,localizer,1,30,iti,30900,300,32938,312
66833,localizer,1,31,stimulus,31200,400,33250,415
66833,localizer,1,31,iti,31600,300,33665,317
66833,localizer,1,32,stimulus,31900,400,33982,444
66833,localizer,1,32,iti,32300,300,34426,321
66833,localizer,1,33,stimulus,32600,400,34747,415
66833,localizer,1,33,iti,33000,300,35162,316
66833,localizer,1,34,stimulus,33300,400,35478,425
66833,localizer,1,34,iti,33700,300,35903,316
66833,localizer,1,35,stimulus,34000,400,36219,410
66833,localizer,1,35,iti,34400,300,36629,329
66833,localizer,1,36,stimulus,34700,400,36958,419
66833,localizer,1,36,iti,35100,300,37377,325
66833,localizer,1,37,stimulus,35400,400,37702,443
66833,localizer,1,37,iti,35800,300,38145,321
66833,localizer,1,38,stimulus,36100,400,38466,451
66833,localizer,1,38,iti,36500,300,38917,314
66833,localizer,1,39,stimulus,36800,400,39231,409
66833,localizer,1,39,iti,37200,300,39640,326
66833,localizer,1,40,stimulus,37500,400,39966,434
66833,localizer,1,40,iti,37900,300,40400,311
66833,localizer,1,41,stimulus,38200,400,40711,457
66833,localizer,1,41,iti,38600,300,41168,314
66833,localizer,1,42,stimulus,38900,400,41482,466
66833,localizer,1,42,iti,39300,300,41948,319
66833,localizer,1,43,stimulus,39600,400,42267,412
66833,localizer,1,43,iti,40000,300,42679,308
66833,localizer,1,44,stimulus,40300,400,42987,419
66833,localizer,1,44,iti,40700,300,43406,308
66833,localizer,1,45,stimulus,41000,400,43714,413
66833,localizer,1,45,iti,41400,14000,44127,14023
66833,localizer,1,46,stimulus,55400,400,58150,417
66833,localizer,1,46,iti,55800,300,58567,512
66833,localizer,1,47,stimulus,56100,400,59079,411
66833,localizer,1,47,iti,56500,300,59490,310
66833,localizer,1,48,stimulus,56800,400,59800,418
66833,localizer,1,48,iti,57200,300,60218,318
66833,localizer,1,49,stimulus,57500,400,60536,438
66833,localizer,1,49,iti,57900,300,60974,317
66833,localizer,1,50,stimulus,58200,400,61291,412
66833,localizer,1,50,iti,58600,300,61703,315
66833,localizer,1,51,stimulus,58900,400,62018,411
66833,localizer,1,51,iti,59300,300,62429,373
66833,localizer,1,52,stimulus,59600,400,62802,420
66833,localizer,1,52,iti,60000,300,63222,307
66833,localizer,1,53,stimulus,60300,400,63529,409
66833,localizer,1,53,iti,60700,300,63938,314
66833,localizer,1,54,stimulus,61000,400,64252,407
66833,localizer,1,54,iti,61400,300,64659,311
66833,localizer,1,55,stimulus,61700,400,64970,421
66833,localizer,1,55,iti,62100,300,65391,315
66833,localizer,1,56,stimulus,62400,400,65706,455
66833,localizer,1,56,iti,62800,300,66161,315
66833,localizer,1,57,stimulus,63100,400,66476,416
66833,localizer,1,57,iti,63500,300,66892,334
66833,localizer,1,58,stimulus,63800,400,67226,412
66833,localizer,1,58,iti,64200,300,67638,313
66833,localizer,1,59,stimulus,64500,400,67951,409
66833,localizer,1,59,iti,64900,300,68360,313
66833,localizer,1,60,stimulus,65200,400,68673,651
66833,localizer,1,60,iti,65600,300,69324,315
66833,localizer,1,61,stimulus,65900,400,69639,434
66833,localizer,1,61,iti,66300,300,70073,315
66833,localizer,1,62,stimulus,66600,400,70388,431
66833,localizer,1,62,iti,67000,300,70819,316
66833,localizer,1,63,stimulus,67300,400,71135,414
66833,localizer,1,63,iti,67700,300,71549,317
