PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
95708,localizer,0,0,stimulus,0,400,0,414
95708,localizer,0,0,iti,400,300,414,310
95708,localizer,0,0,stimulus,700,400,724,419
95708,localizer,0,0,iti,1100,300,1143,319
95708,localizer,0,0,stimulus,1400,400,1462,415
95708,localizer,0,0,iti,1800,300,1877,333
95708,localizer,0,0,stimulus,2100,400,2210,429
95708,localizer,0,0,iti,2500,300,2639,406
95708,localizer,0,0,stimulus,2800,400,3045,419
95708,localizer,0,0,iti,3200,300,3464,317
95708,localizer,0,0,stimulus,3500,400,3781,424
95708,localizer,0,0,iti,3900,300,4205,315
95708,localizer,0,0,stimulus,4200,400,4520,439
95708,localizer,0,0,iti,4600,300,4959,331
95708,localizer,0,0,stimulus,4900,400,5290,416
95708,localizer,0,0,iti,5300,300,5706,310
95708,localizer,0,0,stimulus,5600,400,6016,421
95708,localizer,0,0,iti,6000,300,6437,312
95708,localizer,0,0,stimulus,6300,400,6749,436
95708,localizer,0,0,iti,6700,300,7185,314
95708,localizer,0,1,stimulus,7000,400,7499,419
95708,localizer,0,1,iti,7400,300,7918,316
95708,localizer,0,2,stimulus,7700,400,8234,410
95708,localizer,0,2,iti,8100,300,8644,339
95708,localizer,0,2,stimulus,8400,400,8983,410
95708,localizer,0,2,iti,8800,300,9393,312
95708,localizer,0,2,stimulus,9100,400,9705,410
95708,localizer,0,2,iti,9500,300,10115,318
95708,localizer,0,2,stimulus,9800,400,10433,436
95708,localizer,0,2,iti,10200,300,10869,320
95708,localizer,0,2,stimulus,10500,400,11189,431
95708,localizer,0,2,iti,10900,300,11620,308
95708,localizer,0,2,stimulus,11200,400,11928,418
95708,localizer,0,2,iti,11600,300,12346,319
95708,localizer,0,2,stimulus,11900,400,12665,415
95708,localizer,0,2,iti,12300,300,13080,311
95708,localizer,0,2,stimulus,12600,400,13391,411
95708,localizer,0,2,iti,13000,300,13802,323
95708,localizer,0,2,stimulus,13300,400,14125,417
95708,localizer,0,2,iti,13700,300,14542,404
95708,localizer,0,2,stimulus,14000,400,14946,428
95708,localizer,0,2,iti,14400,300,15374,323
95708,localizer,0,2,stimulus,14700,400,15697,419
95708,localizer,0,2,iti,15100,300,16116,308
95708,localizer,0,2,stimulus,15400,400,16424,417
95708,localizer,0,2,iti,15800,300,16841,309
95708,localizer,0,2,stimulus,16100,400,17150,409
95708,localizer,0,2,iti,16500,300,17559,316
