PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
30126,localizer,0,0,stimulus,0,400,0,418
30126,localizer,0,0,iti,400,300,418,318
30126,localizer,0,0,stimulus,700,400,736,451
30126,localizer,0,0,iti,1100,300,1187,328
30126,localizer,0,0,stimulus,1400,400,1515,437
30126,localizer,0,0,iti,1800,300,1952,322
30126,localizer,0,0,stimulus,2100,400,2274,413
30126,localizer,0,0,iti,2500,300,2687,312
30126,localizer,0,0,stimulus,2800,400,2999,422
30126,localizer,0,0,iti,3200,300,3421,320
30126,localizer,0,0,stimulus,3500,400,3741,423
30126,localizer,0,0,iti,3900,300,4164,340
30126,localizer,0,0,stimulus,4200,400,4504,435
30126,localizer,0,0,iti,4600,300,4939,323
30126,localizer,0,1,stimulus,4900,400,5262,420
30126,localizer,0,1,iti,5300,300,5682,317
30126,localizer,0,1,stimulus,5600,400,5999,441
30126,localizer,0,1,iti,6000,300,6440,327
30126,localizer,0,1,stimulus,6300,400,6767,421
30126,localizer,0,1,iti,6700,300,7188,367
30126,localizer,0,1,stimulus,7000,400,7555,415
30126,localizer,0,1,iti,7400,300,7970,317
30126,localizer,0,1,stimulus,7700,400,8287,436
30126,localizer,0,1,iti,8100,300,8723,328
30126,localizer,0,1,stimulus,8400,400,9051,418
30126,localizer,0,1,iti,8800,300,9469,321
30126,localizer,0,1,stimulus,9100,400,9790,429
30126,localizer,0,1,iti,9500,300,10219,336
30126,localizer,0,1,stimulus,9800,400,10555,422
30126,localizer,0,1,iti,10200,300,10977,327
30126,localizer,0,1,stimulus,10500,400,11304,417
30126,localizer,0,1,iti,10900,300,11721,331
30126,localizer,0,1,stimulus,11200,400,12052,418
30126,localizer,0,1,iti,11600,300,12470,328
30126,localizer,0,1,stimulus,11900,400,12798,434
30126,localizer,0,1,iti,12300,300,13232,326
30126,localizer,0,2,stimulus,12600,400,13558,434
30126,localizer,0,2,iti,13000,300,13992,318
30126,localizer,0,2,stimulus,13300,400,14310,429
30126,localizer,0,2,iti,13700,300,14739,316
30126,localizer,0,2,stimulus,14000,400,15055,414
30126,localizer,0,2,iti,14400,300,15469,324
30126,localizer,0,3,stimulus,14700,400,15793,432
30126,localizer,0,3,iti,15100,300,16225,317
30126,localizer,0,3,stimulus,15400,400,16542,423
30126,localizer,0,3,iti,15800,300,16965,344
