PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
53725,localizer,0,0,stimulus,0,400,0,405
53725,localizer,0,0,iti,400,300,405,305
53725,localizer,0,0,stimulus,700,400,710,405
53725,localizer,0,0,iti,1100,300,1115,306
53725,localizer,0,1,stimulus,1400,400,1421,404
53725,localizer,0,1,iti,1800,300,1825,305
53725,localizer,0,2,stimulus,2100,400,2130,405
53725,localizer,0,2,iti,2500,300,2535,305
53725,localizer,0,2,stimulus,2800,400,2840,405
53725,localizer,0,2,iti,3200,300,3245,305
53725,localizer,0,2,stimulus,3500,400,3550,404
53725,localizer,0,2,iti,3900,300,3954,305
53725,localizer,0,3,stimulus,4200,400,4259,404
53725,localizer,0,3,iti,4600,300,4663,305
53725,localizer,0,3,stimulus,4900,400,4968,405
53725,localizer,0,3,iti,5300,300,5373,306
53725,localizer,0,4,stimulus,5600,400,5679,405
53725,localizer,0,4,iti,6000,300,6084,305
53725,localizer,0,5,stimulus,6300,400,6389,405
53725,localizer,0,5,iti,6700,300,6794,305
53725,localizer,1,6,stimulus,0,400,0,406
53725,localizer,1,6,iti,400,300,406,304
53725,localizer,1,7,stimulus,700,400,710,405
53725,localizer,1,7,iti,1100,300,1115,305
53725,localizer,1,8,stimulus,1400,400,1420,405
53725,localizer,1,8,iti,1800,300,1825,305
53725,localizer,1,9,stimulus,2100,400,2130,404
53725,localizer,1,9,iti,2500,300,2534,304
53725,localizer,1,10,stimulus,2800,400,2838,405
53725,localizer,1,10,iti,3200,300,3243,305
53725,localizer,1,11,stimulus,3500,400,3548,405
53725,localizer,1,11,iti,3900,300,3953,305
53725,localizer,1,12,stimulus,4200,400,4258,405
53725,localizer,1,12,iti,4600,300,4663,305
53725,localizer,1,13,stimulus,4900,400,4968,405
53725,localizer,1,13,iti,5300,300,5373,304
53725,localizer,1,14,stimulus,5600,400,5677,406
53725,localizer,1,14,iti,6000,300,6083,304
53725,localizer,1,15,stimulus,6300,400,6387,405
53725,localizer,1,15,iti,6700,300,6792,305
53725,localizer,1,16,stimulus,7000,400,7097,405
53725,localizer,1,16,iti,7400,300,7502,305
53725,localizer,1,17,stimulus,7700,400,7807,405
