PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
66556,localizer,0,0,stimulus,0,400,0,417
66556,localizer,0,0,iti,400,300,417,312
66556,localizer,0,0,stimulus,700,400,729,425
66556,localizer,0,0,iti,1100,300,1154,311
66556,localizer,0,1,stimulus,1400,400,1465,417
66556,localizer,0,1,iti,1800,300,1882,311
66556,localizer,0,1,stimulus,2100,400,2193,417
66556,localizer,0,1,iti,2500,300,2610,311
66556,localizer,0,2,stimulus,2800,400,2921,417
66556,localizer,0,2,iti,3200,300,3338,311
66556,localizer,0,3,stimulus,3500,400,3649,416
66556,localizer,0,3,iti,3900,300,4065,312
66556,localizer,0,3,stimulus,4200,400,4377,416
66556,localizer,0,3,iti,4600,300,4793,312
66556,localizer,0,3,stimulus,4900,400,5105,417
66556,localizer,0,3,iti,5300,300,5522,311
66556,localizer,0,4,stimulus,5600,400,5833,418
66556,localizer,0,4,iti,6000,300,6251,310
66556,localizer,0,5,stimulus,6300,400,6561,417
66556,localizer,0,5,iti,6700,300,6978,311
66556,localizer,1,6,stimulus,0,400,0,417
66556,localizer,1,6,iti,400,300,417,313
66556,localizer,1,7,stimulus,700,400,730,415
66556,localizer,1,7,iti,1100,300,1145,312
66556,localizer,1,8,stimulus,1400,400,1457,417
66556,localizer,1,8,iti,1800,300,1874,311
66556,localizer,1,9,stimulus,2100,400,2185,416
66556,localizer,1,9,iti,2500,300,2601,313
66556,localizer,1,10,stimulus,2800,400,2914,416
66556,localizer,1,10,iti,3200,300,3330,311
66556,localizer,1,11,stimulus,3500,400,3641,416
66556,localizer,1,11,iti,3900,300,4057,313
66556,localizer,1,12,stimulus,4200,400,4370,415
66556,localizer,1,12,iti,4600,300,4785,312
66556,localizer,1,13,stimulus,4900,400,5097,417
66556,localizer,1,13,iti,5300,300,5514,311
66556,localizer,1,14,stimulus,5600,400,5825,416
66556,localizer,1,14,iti,6000,300,6241,312
66556,localizer,1,15,stimulus,6300,400,6553,416
66556,localizer,1,15,iti,6700,300,6969,312
66556,localizer,1,16,stimulus,7000,400,7281,416
66556,localizer,1,16,iti,7400,300,7697,312
66556,localizer,1,17,stimulus,7700,400,8009,413
66556,localizer,1,17,iti,8100,300,8422,316
66556,localizer,1,18,stimulus,8400,400,8738,415
66556,localizer,1,18,iti,8800,300,9153,312
66556,localizer,1,19,stimulus,9100,400,9465,426
66556,localizer,1,19,iti,9500,300,9891,318
66556,localizer,1,20,stimulus,9800,400,10209,414
66556,localizer,1,20,iti,10200,300,10623,314
66556,localizer,1,21,stimulus,10500,400,10937,425
66556,localizer,1,21,iti,10900,300,11362,313
66556,localizer,1,22,stimulus,11200,400,11675,415
66556,localizer,1,22,iti,11600,300,12090,311
66556,localizer,1,23,stimulus,11900,400,12401,412
66556,localizer,1,23,iti,12300,300,12813,316
66556,localizer,1,24,stimulus,12600,400,13129,416
66556,localizer,1,24,iti,13000,300,13545,312
66556,localizer,1,25,stimulus,13300,400,13857,415
66556,localizer,1,25,iti,13700,14000,14272,14017
66556,localizer,1,26,stimulus,27700,400,28289,417
66556,localizer,1,26,iti,28100,300,28706,312
66556,localizer,1,27,stimulus,28400,400,29018,418
66556,localizer,1,27,iti,28800,300,29436,318
66556,localizer,1,28,stimulus,29100,400,29754,415
66556,localizer,1,28,iti,29500,300,30169,312
66556,localizer,1,29,stimulus,29800,400,30481,416
66556,localizer,1,29,iti,30200,300,30897,313
66556,localizer,1,30,stimulus,30500,400,31210,416
66556,localizer,1,30,iti,30900,300,31626,312
66556,localizer,1,31,stimulus,31200,400,31938,415
66556,localizer,1,31,iti,31600,300,32353,312
66556,localizer,1,32,stimulus,31900,400,32665,416
66556,localizer,1,32,iti,32300,300,33081,313
66556,localizer,1,33,stimulus,32600,400,33394,416
66556,localizer,1,33,iti,33000,300,33810,314
66556,localizer,1,34,stimulus,33300,400,34124,413
66556,localizer,1,34,iti,33700,300,34537,312
66556,localizer,1,35,stimulus,34000,400,34849,416
66556,localizer,1,35,iti,34400,300,35265,315
66556,localizer,1,36,stimulus,34700,400,35580,414
66556,localizer,1,36,iti,35100,300,35994,311
66556,localizer,1,37,stimulus,35400,400,36305,419
66556,localizer,1,37,iti,35800,300,36724,318
66556,localizer,1,38,stimulus,36100,400,37042,416
66556,localizer,1,38,iti,36500,300,37458,311
66556,localizer,1,39,stimulus,36800,400,37769,416
66556,localizer,1,39,iti,37200,300,38185,312
66556,localizer,1,40,stimulus,37500,400,38497,417
66556,localizer,1,40,iti,37900,300,38914,311
66556,localizer,1,41,stimulus,38200,400,39225,417
66556,localizer,1,41,iti,38600,300,39642,312
66556,localizer,1,42,stimulus,38900,400,39954,416
66556,localizer,1,42,iti,39300,300,40370,311
66556,localizer,1,43,stimulus,39600,400,40681,417
66556,localizer,1,43,iti,40000,300,41098,311
66556,localizer,1,44,stimulus,40300,400,41409,418
66556,localizer,1,44,iti,40700,300,41827,318
66556,localizer,1,45,stimulus,41000,400,42145,416
66556,localizer,1,45,iti,41400,14000,42561,14027
66556,localizer,1,46,stimulus,55400,400,56588,413
66556,localizer,1,46,iti,55800,300,57001,312
66556,localizer,1,47,stimulus,56100,400,57313,417
66556,localizer,1,47,iti,56500,300,57730,312
66556,localizer,1,48,stimulus,56800,400,58042,417
66556,localizer,1,48,iti,57200,300,58459,310
66556,localizer,1,49,stimulus,57500,400,58769,416
66556,localizer,1,49,iti,57900,300,59185,313
66556,localizer,1,50,stimulus,58200,400,59498,415
66556,localizer,1,50,iti,58600,300,59913,313
66556,localizer,1,51,stimulus,58900,400,60226,416
66556,localizer,1,51,iti,59300,300,60642,312
66556,localizer,1,52,stimulus,59600,400,60954,415
66556,localizer,1,52,iti,60000,300,61369,312
66556,localizer,1,53,stimulus,60300,400,61681,416
66556,localizer,1,53,iti,60700,300,62097,313
66556,localizer,1,54,stimulus,61000,400,62410,416
66556,localizer,1,54,iti,61400,300,62826,311
66556,localizer,1,55,stimulus,61700,400,63137,416
66556,localizer,1,55,iti,62100,300,63553,312
66556,localizer,1,56,stimulus,62400,400,63865,416
66556,localizer,1,56,iti,62800,300,64281,313
66556,localizer,1,57,stimulus,63100,400,64594,416
66556,localizer,1,57,iti,63500,300,65010,311
66556,localizer,1,58,stimulus,63800,400,65321,418
66556,localizer,1,58,iti,64200,300,65739,311
66556,localizer,1,59,stimulus,64500,400,66050,415
