PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
47658,localizer,0,0,stimulus,0,400,0,405
47658,localizer,0,0,iti,400,300,405,305
47658,localizer,0,0,stimulus,700,400,710,404
47658,localizer,0,0,iti,1100,300,1114,304
47658,localizer,0,0,stimulus,1400,400,1418,404
47658,localizer,0,0,iti,1800,300,1822,305
47658,localizer,0,1,stimulus,2100,400,2127,404
47658,localizer,0,1,iti,2500,300,2531,306
47658,localizer,0,1,stimulus,2800,400,2837,405
47658,localizer,0,1,iti,3200,300,3242,303
47658,localizer,0,2,stimulus,3500,400,3545,405
47658,localizer,0,2,iti,3900,300,3950,305
47658,localizer,0,2,stimulus,4200,400,4255,404
47658,localizer,0,2,iti,4600,300,4659,304
47658,localizer,0,3,stimulus,4900,400,4963,404
47658,localizer,0,3,iti,5300,300,5367,305
47658,localizer,0,4,stimulus,5600,400,5672,405
47658,localizer,0,4,iti,6000,300,6077,304
47658,localizer,0,4,stimulus,6300,400,6381,406
47658,localizer,0,4,iti,6700,300,6787,304
47658,localizer,0,4,stimulus,7000,400,7091,405
47658,localizer,0,4,iti,7400,300,7496,304
47658,localizer,0,4,stimulus,7700,400,7800,404
47658,localizer,0,4,iti,8100,300,8204,304
47658,localizer,0,4,stimulus,8400,400,8508,404
47658,localizer,0,4,iti,8800,300,8912,305
47658,localizer,0,5,stimulus,9100,400,9217,405
47658,localizer,0,5,iti,9500,300,9622,306
47658,localizer,0,5,stimulus,9800,400,9928,405
47658,localizer,0,5,iti,10200,300,10333,305
47658,localizer,1,6,stimulus,0,400,0,404
47658,localizer,1,6,iti,400,300,404,304
47658,localizer,1,7,stimulus,700,400,708,405
47658,localizer,1,7,iti,1100,300,1113,304
47658,localizer,1,8,stimulus,1400,400,1417,404
47658,localizer,1,8,iti,1800,300,1821,306
47658,localizer,1,9,stimulus,2100,400,2127,405
47658,localizer,1,9,iti,2500,300,2532,305
47658,localizer,1,10,stimulus,2800,400,2837,404
47658,localizer,1,10,iti,3200,300,3241,305
47658,localizer,1,11,stimulus,3500,400,3546,405
47658,localizer,1,11,iti,3900,300,3951,304
47658,localizer,1,12,stimulus,4200,400,4255,404
47658,localizer,1,12,iti,4600,300,4659,305
47658,localizer,1,13,stimulus,4900,400,4964,404
47658,localizer,1,13,iti,5300,300,5368,305
47658,localizer,1,14,stimulus,5600,400,5673,404
47658,localizer,1,14,iti,6000,300,6077,304
47658,localizer,1,15,stimulus,6300,400,6381,405
47658,localizer,1,15,iti,6700,300,6786,305
47658,localizer,1,16,stimulus,7000,400,7091,404
47658,localizer,1,16,iti,7400,300,7495,305
47658,localizer,1,17,stimulus,7700,400,7800,405
47658,localizer,1,17,iti,8100,300,8205,305
47658,localizer,1,18,stimulus,8400,400,8510,404
47658,localizer,1,18,iti,8800,300,8914,304
47658,localizer,1,19,stimulus,9100,400,9218,404
47658,localizer,1,19,iti,9500,300,9622,305
47658,localizer,1,20,stimulus,9800,400,9927,404
47658,localizer,1,20,iti,10200,300,10331,303
47658,localizer,1,21,stimulus,10500,400,10634,405
47658,localizer,1,21,iti,10900,300,11039,305
47658,localizer,1,22,stimulus,11200,400,11344,404
47658,localizer,1,22,iti,11600,300,11748,305
47658,localizer,1,23,stimulus,11900,400,12053,404
47658,localizer,1,23,iti,12300,300,12457,305
47658,localizer,1,24,stimulus,12600,400,12762,405
47658,localizer,1,24,iti,13000,300,13167,303
47658,localizer,1,25,stimulus,13300,400,13470,404
47658,localizer,1,25,iti,13700,14000,13874,14004
47658,localizer,1,26,stimulus,27700,400,27878,404
47658,localizer,1,26,iti,28100,300,28282,306
47658,localizer,1,27,stimulus,28400,400,28588,405
47658,localizer,1,27,iti,28800,300,28993,305
47658,localizer,1,28,stimulus,29100,400,29298,405
47658,localizer,1,28,iti,29500,300,29703,304
47658,localizer,1,29,stimulus,29800,400,30007,404
47658,localizer,1,29,iti,30200,300,30411,305
47658,localizer,1,30,stimulus,30500,400,30716,404
47658,localizer,1,30,iti,30900,300,31120,304
47658,localizer,1,31,stimulus,31200,400,31424,404
47658,localizer,1,31,iti,31600,300,31828,305
47658,localizer,1,32,stimulus,31900,400,32133,404
47658,localizer,1,32,iti,32300,300,32537,305
47658,localizer,1,33,stimulus,32600,400,32842,405
47658,localizer,1,33,iti,33000,300,33247,305
47658,localizer,1,34,stimulus,33300,400,33552,405
47658,localizer,1,34,iti,33700,300,33957,305
47658,localizer,1,35,stimulus,34000,400,34262,404
47658,localizer,1,35,iti,34400,300,34666,305
47658,localizer,1,36,stimulus,34700,400,34971,404
47658,localizer,1,36,iti,35100,300,35375,303
47658,localizer,1,37,stimulus,35400,400,35678,405
47658,localizer,1,37,iti,35800,300,36083,305
47658,localizer,1,38,stimulus,36100,400,36388,406
47658,localizer,1,38,iti,36500,300,36794,304
47658,localizer,1,39,stimulus,36800,400,37098,406
47658,localizer,1,39,iti,37200,300,37504,304
47658,localizer,1,40,stimulus,37500,400,37808,404
47658,localizer,1,40,iti,37900,300,38212,305
47658,localizer,1,41,stimulus,38200,400,38517,404
47658,localizer,1,41,iti,38600,300,38921,303
47658,localizer,1,42,stimulus,38900,400,39224,405
47658,localizer,1,42,iti,39300,300,39629,305
47658,localizer,1,43,stimulus,39600,400,39934,404
47658,localizer,1,43,iti,40000,300,40338,304
47658,localizer,1,44,stimulus,40300,400,40642,405
47658,localizer,1,44,iti,40700,300,41047,304
47658,localizer,1,45,stimulus,41000,400,41351,405
47658,localizer,1,45,iti,41400,14000,41756,14007
47658,localizer,1,46,stimulus,55400,400,55763,405
47658,localizer,1,46,iti,55800,300,56168,303
47658,localizer,1,47,stimulus,56100,400,56471,405
47658,localizer,1,47,iti,56500,300,56876,304
47658,localizer,1,48,stimulus,56800,400,57180,405
47658,localizer,1,48,iti,57200,300,57585,305
47658,localizer,1,49,stimulus,57500,400,57890,405
47658,localizer,1,49,iti,57900,300,58295,303
47658,localizer,1,50,stimulus,58200,400,58598,404
47658,localizer,1,50,iti,58600,300,59002,303
47658,localizer,1,51,stimulus,58900,400,59305,405
47658,localizer,1,51,iti,59300,300,59710,303
47658,localizer,1,52,stimulus,59600,400,60013,406
47658,localizer,1,52,iti,60000,300,60419,305
47658,localizer,1,53,stimulus,60300,400,60724,404
47658,localizer,1,53,iti,60700,300,61128,304
47658,localizer,1,54,stimulus,61000,400,61432,404
47658,localizer,1,54,iti,61400,300,61836,305
47658,localizer,1,55,stimulus,61700,400,62141,405
47658,localizer,1,55,iti,62100,300,62546,306
47658,localizer,1,56,stimulus,62400,400,62852,404
47658,localizer,1,56,iti,62800,300,63256,304
47658,localizer,1,57,stimulus,63100,400,63560,405
47658,localizer,1,57,iti,63500,300,63965,304
47658,localizer,1,58,stimulus,63800,400,64269,405
47658,localizer,1,58,iti,64200,300,64674,304
47658,localizer,1,59,stimulus,64500,400,64978,404
47658,localizer,1,59,iti,64900,300,65382,305
47658,localizer,1,60,stimulus,65200,400,65687,405
47658,localizer,1,60,iti,65600,300,66092,305
47658,localizer,1,61,stimulus,65900,400,66397,404
47658,localizer,1,61,iti,66300,300,66801,303
47658,localizer,1,62,stimulus,66600,400,67104,404
47658,localizer,1,62,iti,67000,300,67508,304
47658,localizer,1,63,stimulus,67300,400,67812,404
47658,localizer,1,63,iti,67700,300,68216,304
47658,localizer,1,64,stimulus,68000,400,68520,404
47658,localizer,1,64,iti,68400,300,68924,305
47658,localizer,1,65,stimulus,68700,400,69229,404
47658,localizer,1,65,iti,69100,14000,69633,14004
47658,localizer,1,66,stimulus,83100,400,83637,405
47658,localizer,1,66,iti,83500,300,84042,305
47658,localizer,1,67,stimulus,83800,400,84347,404
47658,localizer,1,67,iti,84200,300,84751,304
47658,localizer,1,68,stimulus,84500,400,85055,405
47658,localizer,1,68,iti,84900,300,85460,305
47658,localizer,1,69,stimulus,85200,400,85765,404
47658,localizer,1,69,iti,85600,300,86169,304
47658,localizer,1,70,stimulus,85900,400,86473,405
47658,localizer,1,70,iti,86300,300,86878,304
47658,localizer,1,71,stimulus,86600,400,87182,404
47658,localizer,1,71,iti,87000,300,87586,304
47658,localizer,1,72,stimulus,87300,400,87890,404
47658,localizer,1,72,iti,87700,300,88294,305
47658,localizer,1,73,stimulus,88000,400,88599,405
47658,localizer,1,73,iti,88400,300,89004,304
47658,localizer,1,74,stimulus,88700,400,89308,405
47658,localizer,1,74,iti,89100,300,89713,304
47658,localizer,1,75,stimulus,89400,400,90017,404
47658,localizer,1,75,iti,89800,300,90421,304
47658,localizer,1,76,stimulus,90100,400,90725,405
47658,localizer,1,76,iti,90500,300,91130,305
47658,localizer,1,77,stimulus,90800,400,91435,405
47658,localizer,1,77,iti,91200,300,91840,304
47658,localizer,1,78,stimulus,91500,400,92144,406
47658,localizer,1,78,iti,91900,300,92550,304
47658,localizer,1,79,stimulus,92200,400,92854,404
47658,localizer,1,79,iti,92600,300,93258,304
47658,localizer,1,80,stimulus,92900,400,93562,405
47658,localizer,1,80,iti,93300,300,93967,304
47658,localizer,1,81,stimulus,93600,400,94271,405
47658,localizer,1,81,iti,94000,300,94676,304
47658,localizer,1,82,stimulus,94300,400,94980,405
47658,localizer,1,82,iti,94700,300,95385,304
47658,localizer,1,83,stimulus,95000,400,95689,405
47658,localizer,1,83,iti,95400,300,96094,304
47658,localizer,1,84,stimulus,95700,400,96398,404
47658,localizer,1,84,iti,96100,300,96802,304
47658,localizer,1,85,stimulus,96400,400,97106,406
47658,localizer,1,85,iti,96800,14000,97512,14003
47658,localizer,1,86,stimulus,110800,400,111515,405
47658,localizer,1,86,iti,111200,300,111920,304
47658,localizer,1,87,stimulus,111500,400,112224,404
47658,localizer,1,87,iti,111900,300,112628,305
47658,localizer,1,88,stimulus,112200,400,112933,405
47658,localizer,1,88,iti,112600,300,113338,305
47658,localizer,1,89,stimulus,112900,400,113643,405
47658,localizer,1,89,iti,113300,300,114048,304
47658,localizer,1,90,stimulus,113600,400,114352,405
47658,localizer,1,90,iti,114000,300,114757,304
47658,localizer,1,91,stimulus,114300,400,115061,404
47658,localizer,1,91,iti,114700,300,115465,305
47658,localizer,1,92,stimulus,115000,400,115770,404
47658,localizer,1,92,iti,115400,300,116174,303
47658,localizer,1,93,stimulus,115700,400,116477,405
47658,localizer,1,93,iti,116100,300,116882,303
47658,localizer,1,94,stimulus,116400,400,117185,406
47658,localizer,1,94,iti,116800,300,117591,304
47658,localizer,1,95,stimulus,117100,400,117895,405
47658,localizer,1,95,iti,117500,300,118300,306
47658,localizer,1,96,stimulus,117800,400,118606,404
47658,localizer,1,96,iti,118200,300,119010,305
47658,localizer,1,97,stimulus,118500,400,119315,405
47658,localizer,1,97,iti,118900,300,119720,305
47658,localizer,1,98,stimulus,119200,400,120025,405
47658,localizer,1,98,iti,119600,300,120430,304
47658,localizer,1,99,stimulus,119900,400,120734,406
47658,localizer,1,99,iti,120300,300,121140,305
47658,localizer,1,100,stimulus,120600,400,121445,404
47658,localizer,1,100,iti,121000,300,121849,305
47658,localizer,1,101,stimulus,121300,400,122154,405
47658,localizer,1,101,iti,121700,300,122559,304
47658,localizer,1,102,stimulus,122000,400,122863,404
47658,localizer,1,102,iti,122400,300,123267,305
47658,localizer,1,103,stimulus,122700,400,123572,405
47658,localizer,1,103,iti,123100,300,123977,303
47658,localizer,1,104,stimulus,123400,400,124280,405
47658,localizer,1,104,iti,123800,300,124685,306
47658,localizer,1,105,stimulus,124100,400,124991,404
47658,localizer,1,105,iti,124500,14000,125395,14005
47658,localizer,1,106,stimulus,138500,400,139400,404
47658,localizer,1,106,iti,138900,300,139804,305
47658,localizer,1,107,stimulus,139200,400,140109,404
47658,localizer,1,107,iti,139600,300,140513,304
47658,localizer,1,108,stimulus,139900,400,140817,405
47658,localizer,1,108,iti,140300,300,141222,306
47658,localizer,1,109,stimulus,140600,400,141528,404
47658,localizer,1,109,iti,141000,300,141932,306
47658,localizer,1,110,stimulus,141300,400,142238,403
47658,localizer,1,110,iti,141700,300,142641,304
47658,localizer,1,111,stimulus,142000,400,142945,405
47658,localizer,1,111,iti,142400,300,143350,305
47658,localizer,1,112,stimulus,142700,400,143655,405
47658,localizer,1,112,iti,143100,300,144060,304
47658,localizer,1,113,stimulus,143400,400,144364,404
47658,localizer,1,113,iti,143800,300,144768,304
47658,localizer,1,114,stimulus,144100,400,145072,405
47658,localizer,1,114,iti,144500,300,145477,306
47658,localizer,1,115,stimulus,144800,400,145783,405
47658,localizer,1,115,iti,145200,300,146188,303
47658,localizer,1,116,stimulus,145500,400,146491,405
47658,localizer,1,116,iti,145900,300,146896,304
47658,localizer,1,117,stimulus,146200,400,147200,405
47658,localizer,1,117,iti,146600,300,147605,305
47658,localizer,1,118,stimulus,146900,400,147910,404
47658,localizer,1,118,iti,147300,300,148314,303
47658,localizer,1,119,stimulus,147600,400,148617,404
47658,localizer,1,119,iti,148000,300,149021,304
47658,localizer,1,120,stimulus,148300,400,149325,405
47658,localizer,1,120,iti,148700,300,149730,305
47658,localizer,1,121,stimulus,149000,400,150035,404
47658,localizer,1,121,iti,149400,300,150439,305
47658,localizer,1,122,stimulus,149700,400,150744,405
47658,localizer,1,122,iti,150100,300,151149,303
47658,localizer,1,123,stimulus,150400,400,151452,406
47658,localizer,1,123,iti,150800,300,151858,305
47658,localizer,1,124,stimulus,151100,400,152163,404
47658,localizer,1,124,iti,151500,300,152567,304
47658,localizer,1,125,stimulus,151800,400,152871,404
47658,localizer,1,125,iti,152200,14000,153275,14004
47658,localizer,1,126,stimulus,166200,400,167279,404
47658,localizer,1,126,iti,166600,300,167683,304
47658,localizer,1,127,stimulus,166900,400,167987,406
47658,localizer,1,127,iti,167300,300,168393,304
47658,localizer,1,128,stimulus,167600,400,168697,404
47658,localizer,1,128,iti,168000,300,169101,304
47658,localizer,1,129,stimulus,168300,400,169405,404
47658,localizer,1,129,iti,168700,300,169809,306
47658,localizer,1,130,stimulus,169000,400,170115,405
47658,localizer,1,130,iti,169400,300,170520,304
47658,localizer,1,131,stimulus,169700,400,170824,403
47658,localizer,1,131,iti,170100,300,171227,304
47658,localizer,1,132,stimulus,170400,400,171531,405
47658,localizer,1,132,iti,170800,300,171936,305
47658,localizer,1,133,stimulus,171100,400,172241,405
47658,localizer,1,133,iti,171500,300,172646,305
47658,localizer,1,134,stimulus,171800,400,172951,403
47658,localizer,1,134,iti,172200,300,173354,304
47658,localizer,1,135,stimulus,172500,400,173658,406
47658,localizer,1,135,iti,172900,300,174064,303
47658,localizer,1,136,stimulus,173200,400,174367,405
47658,localizer,1,136,iti,173600,300,174772,304
47658,localizer,1,137,stimulus,173900,400,175076,404
47658,localizer,1,137,iti,174300,300,175480,304
47658,localizer,1,138,stimulus,174600,400,175784,405
47658,localizer,1,138,iti,175000,300,176189,303
47658,localizer,1,139,stimulus,175300,400,176492,404
47658,localizer,1,139,iti,175700,300,176896,304
47658,localizer,1,140,stimulus,176000,400,177200,405
47658,localizer,1,140,iti,176400,300,177605,305
47658,localizer,1,141,stimulus,176700,400,177910,405
47658,localizer,1,141,iti,177100,300,178315,304
47658,localizer,1,142,stimulus,177400,400,178619,405
47658,localizer,1,142,iti,177800,300,179024,305
47658,localizer,1,143,stimulus,178100,400,179329,405
