PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
32234,localizer,0,0,stimulus,0,400,0,435
32234,localizer,0,0,iti,400,300,435,327
32234,localizer,0,0,stimulus,700,400,762,420
32234,localizer,0,0,iti,1100,300,1182,318
32234,localizer,0,0,stimulus,1400,400,1500,410
32234,localizer,0,0,iti,1800,300,1910,380
32234,localizer,0,1,stimulus,2100,400,2290,420
32234,localizer,0,1,iti,2500,300,2710,312
32234,localizer,0,2,stimulus,2800,400,3022,409
32234,localizer,0,2,iti,3200,300,3431,316
32234,localizer,0,3,stimulus,3500,400,3747,471
32234,localizer,0,3,iti,3900,300,4218,320
32234,localizer,0,4,stimulus,4200,400,4538,419
32234,localizer,0,4,iti,4600,300,4957,320
32234,localizer,0,5,stimulus,4900,400,5277,411
32234,localizer,0,5,iti,5300,300,5688,310
32234,localizer,1,6,stimulus,0,400,0,426
32234,localizer,1,6,iti,400,300,426,324
32234,localizer,1,7,stimulus,700,400,750,416
32234,localizer,1,7,iti,1100,300,1166,349
32234,localizer,1,8,stimulus,1400,400,1515,455
32234,localizer,1,8,iti,1800,300,1970,352
32234,localizer,1,9,stimulus,2100,400,2322,426
32234,localizer,1,9,iti,2500,300,2748,375
32234,localizer,1,10,stimulus,2800,400,3123,489
32234,localizer,1,10,iti,3200,300,3612,323
32234,localizer,1,11,stimulus,3500,400,3935,459
32234,localizer,1,11,iti,3900,300,4394,319
32234,localizer,1,12,stimulus,4200,400,4713,419
32234,localizer,1,12,iti,4600,300,5132,362
32234,localizer,1,13,stimulus,4900,400,5494,409
32234,localizer,1,13,iti,5300,300,5903,352
32234,localizer,1,14,stimulus,5600,400,6255,426
32234,localizer,1,14,iti,6000,300,6681,306
32234,localizer,1,15,stimulus,6300,400,6987,466
32234,localizer,1,15,iti,6700,300,7453,316
32234,localizer,1,16,stimulus,7000,400,7769,421
32234,localizer,1,16,iti,7400,300,8190,314
32234,localizer,1,17,stimulus,7700,400,8504,408
32234,localizer,1,17,iti,8100,300,8912,315
32234,localizer,1,18,stimulus,8400,400,9227,417
32234,localizer,1,18,iti,8800,300,9644,318
32234,localizer,1,19,stimulus,9100,400,9962,416
32234,localizer,1,19,iti,9500,300,10378,328
32234,localizer,1,20,stimulus,9800,400,10706,419
32234,localizer,1,20,iti,10200,300,11125,336
32234,localizer,1,21,stimulus,10500,400,11461,421
32234,localizer,1,21,iti,10900,300,11882,318
32234,localizer,1,22,stimulus,11200,400,12200,419
32234,localizer,1,22,iti,11600,300,12619,313
32234,localizer,1,23,stimulus,11900,400,12932,426
32234,localizer,1,23,iti,12300,300,13358,311
32234,localizer,1,24,stimulus,12600,400,13669,422
32234,localizer,1,24,iti,13000,300,14091,367
32234,localizer,1,25,stimulus,13300,400,14458,467
32234,localizer,1,25,iti,13700,14000,14925,14033
32234,localizer,1,26,stimulus,27700,400,28958,425
32234,localizer,1,26,iti,28100,300,29383,312
32234,localizer,1,27,stimulus,28400,400,29695,416
32234,localizer,1,27,iti,28800,300,30111,354
32234,localizer,1,28,stimulus,29100,400,30465,460
32234,localizer,1,28,iti,29500,300,30925,307
32234,localizer,1,29,stimulus,29800,400,31232,409
32234,localizer,1,29,iti,30200,300,31641,341
32234,localizer,1,30,stimulus,30500,400,31982,417
32234,localizer,1,30,iti,30900,300,32399,310
32234,localizer,1,31,stimulus,31200,400,32709,447
32234,localizer,1,31,iti,31600,300,33156,347
32234,localizer,1,32,stimulus,31900,400,33503,415
32234,localizer,1,32,iti,32300,300,33918,385
32234,localizer,1,33,stimulus,32600,400,34303,424
32234,localizer,1,33,iti,33000,300,34727,326
32234,localizer,1,34,stimulus,33300,400,35053,417
32234,localizer,1,34,iti,33700,300,35470,350
32234,localizer,1,35,stimulus,34000,400,35820,410
32234,localizer,1,35,iti,34400,300,36230,328
32234,localizer,1,36,stimulus,34700,400,36558,416
32234,localizer,1,36,iti,35100,300,36974,317
32234,localizer,1,37,stimulus,35400,400,37291,421
32234,localizer,1,37,iti,35800,300,37712,317
32234,localizer,1,38,stimulus,36100,400,38029,424
32234,localizer,1,38,iti,36500,300,38453,307
32234,localizer,1,39,stimulus,36800,400,38760,408
32234,localizer,1,39,iti,37200,300,39168,311
32234,localizer,1,40,stimulus,37500,400,39479,410
32234,localizer,1,40,iti,37900,300,39889,314
32234,localizer,1,41,stimulus,38200,400,40203,412
32234,localizer,1,41,iti,38600,300,40615,314
32234,localizer,1,42,stimulus,38900,400,40929,450
32234,localizer,1,42,iti,39300,300,41379,316
32234,localizer,1,43,stimulus,39600,400,41695,419
32234,localizer,1,43,iti,40000,300,42114,317
32234,localizer,1,44,stimulus,40300,400,42431,417
32234,localizer,1,44,iti,40700,300,42848,340
32234,localizer,1,45,stimulus,41000,400,43188,423
32234,localizer,1,45,iti,41400,14000,43611,14022
32234,localizer,1,46,stimulus,55400,400,57633,435
32234,localizer,1,46,iti,55800,300,58068,313
32234,localizer,1,47,stimulus,56100,400,58381,464
32234,localizer,1,47,iti,56500,300,58845,327
32234,localizer,1,48,stimulus,56800,400,59172,417
32234,localizer,1,48,iti,57200,300,59589,332
32234,localizer,1,49,stimulus,57500,400,59921,422
32234,localizer,1,49,iti,57900,300,60343,312
32234,localizer,1,50,stimulus,58200,400,60655,418
32234,localizer,1,50,iti,58600,300,61073,308
32234,localizer,1,51,stimulus,58900,400,61381,413
32234,localizer,1,51,iti,59300,300,61794,323
32234,localizer,1,52,stimulus,59600,400,62117,424
32234,localizer,1,52,iti,60000,300,62541,315
32234,localizer,1,53,stimulus,60300,400,62856,443
32234,localizer,1,53,iti,60700,300,63299,313
32234,localizer,1,54,stimulus,61000,400,63612,409
32234,localizer,1,54,iti,61400,300,64021,317
32234,localizer,1,55,stimulus,61700,400,64338,411
32234,localizer,1,55,iti,62100,300,64749,318
32234,localizer,1,56,stimulus,62400,400,65067,465
32234,localizer,1,56,iti,62800,300,65532,406
