PID,phase,run,trial,event,onset,duration
90129,localizer,1,117,iti,150.80000000000027,0.3
90129,localizer,1,118,stimulus,151.10000000000028,0.4
90129,localizer,1,118,iti,151.50000000000028,0.3
90129,localizer,1,119,stimulus,151.8000000000003,0.4
90129,localizer,1,119,iti,152.2000000000003,0.3
90129,localizer,1,120,stimulus,152.5000000000003,0.4
90129,localizer,1,120,iti,152.90000000000032,0.3
90129,localizer,1,121,stimulus,153.20000000000033,0.4
90129,localizer,1,121,iti,153.60000000000034,0.3
90129,localizer,1,122,stimulus,153.90000000000035,0.4
90129,localizer,1,122,iti,154.30000000000035,0.3
90129,localizer,1,123,stimulus,154.60000000000036,0.4
90129,localizer,1,123,iti,155.00000000000037,0.3
90129,localizer,1,124,stimulus,155.30000000000038,0.4
90129,localizer,1,124,iti,155.7000000000004,0.3
90129,localizer,1,125,stimulus,156.0000000000004,0.4
90129,localizer,1,125,iti,156.4000000000004,14
90129,localizer,1,126,stimulus,170.4000000000004,0.4
90129,localizer,1,126,iti,170.8000000000004,0.3
90129,localizer,1,127,stimulus,171.10000000000042,0.4
90129,localizer,1,127,iti,171.50000000000043,0.3
90129,localizer,1,128,stimulus,171.80000000000044,0.4
90129,localizer,1,128,iti,172.20000000000044,0.3
90129,localizer,1,129,stimulus,172.50000000000045,0.4
90129,localizer,1,129,iti,172.90000000000046,0.3
90129,localizer,1,130,stimulus,173.20000000000047,0.4
90129,localizer,1,130,iti,173.60000000000048,0.3
90129,localizer,1,131,stimulus,173.9000000000005,0.4
90129,localizer,1,131,iti,174.3000000000005,0.3
90129,localizer,1,132,stimulus,174.6000000000005,0.4
90129,localizer,1,132,iti,175.0000000000005,0.3
90129,localizer,1,133,stimulus,175.30000000000052,0.4
90129,localizer,1,133,iti,175.70000000000053,0.3
90129,localizer,1,134,stimulus,176.00000000000054,0.4
90129,localizer,1,134,iti,176.40000000000055,0.3
90129,localizer,1,135,stimulus,176.70000000000056,0.4
90129,localizer,1,135,iti,177.10000000000056,0.3
90129,localizer,1,136,stimulus,177.40000000000057,0.4
90129,localizer,1,136,iti,177.80000000000058,0.3
90129,localizer,1,137,stimulus,178.1000000000006,0.4
90129,localizer,1,137,iti,178.5000000000006,0.3
90129,localizer,1,138,stimulus,178.8000000000006,0.4
90129,localizer,1,138,iti,179.2000000000006,0.3
90129,localizer,1,139,stimulus,179.50000000000063,0.4
90129,localizer,1,139,iti,179.90000000000063,0.3
90129,localizer,1,140,stimulus,180.20000000000064,0.4
90129,localizer,1,140,iti,180.60000000000065,0.3
90129,localizer,1,141,stimulus,180.90000000000066,0.4
90129,localizer,1,141,iti,181.30000000000067,0.3
90129,localizer,1,142,stimulus,181.60000000000068,0.4
90129,localizer,1,142,iti,182.00000000000068,0.3
90129,localizer,1,143,stimulus,182.3000000000007,0.4
90129,localizer,1,143,iti,182.7000000000007,0.3
90129,localizer,1,144,stimulus,183.0000000000007,0.4
90129,localizer,1,144,iti,183.40000000000072,0.3
90129,localizer,1,145,stimulus,183.70000000000073,0.4
90129,localizer,1,145,iti,184.10000000000073,14
90129,localizer,1,146,stimulus,198.10000000000073,0.4
90129,localizer,1,146,iti,198.50000000000074,0.3
90129,localizer,1,147,stimulus,198.80000000000075,0.4
90129,localizer,1,147,iti,199.20000000000076,0.3
90129,localizer,1,148,stimulus,199.50000000000077,0.4
90129,localizer,1,148,iti,199.90000000000077,0.3
90129,localizer,1,149,stimulus,200.20000000000078,0.4
90129,localizer,1,149,iti,200.6000000000008,0.3
90129,localizer,1,150,stimulus,200.9000000000008,0.4
90129,localizer,1,150,iti,201.3000000000008,0.3
90129,localizer,1,151,stimulus,201.60000000000082,0.4
90129,localizer,1,151,iti,202.00000000000082,0.3
90129,localizer,1,152,stimulus,202.30000000000084,0.4
90129,localizer,1,152,iti,202.70000000000084,0.3
90129,localizer,1,153,stimulus,203.00000000000085,0.4
90129,localizer,1,153,iti,203.40000000000086,0.3
90129,localizer,1,154,stimulus,203.70000000000087,0.4
90129,localizer,1,154,iti,204.10000000000088,0.3
90129,localizer,1,155,stimulus,204.4000000000009,0.4
90129,localizer,1,155,iti,204.8000000000009,0.3
90129,localizer,1,156,stimulus,205.1000000000009,0.4
90129,localizer,1,156,iti,205.5000000000009,0.3
90129,localizer,1,157,stimulus,205.80000000000092,0.4
90129,localizer,1,157,iti,206.20000000000093,0.3
90129,localizer,1,158,stimulus,206.50000000000094,0.4
90129,localizer,1,158,iti,206.90000000000094,0.3
90129,localizer,1,159,stimulus,207.20000000000095,0.4
90129,localizer,1,159,iti,207.60000000000096,0.3
90129,localizer,1,160,stimulus,207.90000000000097,0.4
90129,localizer,1,160,iti,208.30000000000098,0.3
90129,localizer,1,161,stimulus,208.600000000001,0.4
90129,localizer,1,161,iti,209.000000000001,0.3
90129,localizer,1,162,stimulus,209.300000000001,0.4
90129,localizer,1,162,iti,209.700000000001,0.3
90129,localizer,1,163,stimulus,210.00000000000102,0.4
90129,localizer,1,163,iti,210.40000000000103,0.3
90129,localizer,1,164,stimulus,210.70000000000104,0.4
90129,localizer,1,164,iti,211.10000000000105,0.3
90129,localizer,1,165,stimulus,211.40000000000106,0.4
90129,localizer,1,165,iti,211.80000000000106,14
90129,localizer,1,166,stimulus,225.80000000000106,0.4
90129,localizer,1,166,iti,226.20000000000107,0.3
90129,localizer,1,167,stimulus,226.50000000000108,0.4
90129,localizer,1,167,iti,226.90000000000109,0.3
90129,localizer,1,168,stimulus,227.2000000000011,0.4
90129,localizer,1,168,iti,227.6000000000011,0.3
90129,localizer,1,169,stimulus,227.9000000000011,0.4
90129,localizer,1,169,iti,228.30000000000112,0.3
90129,localizer,1,170,stimulus,228.60000000000113,0.4
90129,localizer,1,170,iti,229.00000000000114,0.3
90129,localizer,1,171,stimulus,229.30000000000115,0.4
90129,localizer,1,171,iti,229.70000000000115,0.3
90129,localizer,1,172,stimulus,230.00000000000117,0.4
90129,localizer,1,172,iti,230.40000000000117,0.3
90129,localizer,1,173,stimulus,230.70000000000118,0.4
90129,localizer,1,173,iti,231.1000000000012,0.3
90129,localizer,1,174,stimulus,231.4000000000012,0.4
90129,localizer,1,174,iti,231.8000000000012,0.3
90129,localizer,1,175,stimulus,232.10000000000122,0.4
90129,localizer,1,175,iti,232.50000000000122,0.3
90129,localizer,1,176,stimulus,232.80000000000123,0.4
90129,localizer,1,176,iti,233.20000000000124,0.3
90129,localizer,1,177,stimulus,233.50000000000125,0.4
90129,localizer,1,177,iti,233.90000000000126,0.3
90129,localizer,1,178,stimulus,234.20000000000127,0.4
90129,localizer,1,178,iti,234.60000000000127,0.3
90129,localizer,1,179,stimulus,234.90000000000128,0.4
90129,localizer,1,179,iti,235.3000000000013,0.3
90129,localizer,1,180,stimulus,235.6000000000013,0.4
90129,localizer,1,180,iti,236.0000000000013,0.3
90129,localizer,1,181,stimulus,236.30000000000132,0.4
90129,localizer,1,181,iti,236.70000000000132,0.3
90129,localizer,1,182,stimulus,237.00000000000134,0.4
90129,localizer,1,182,iti,237.40000000000134,0.3
90129,localizer,1,183,stimulus,237.70000000000135,0.4
90129,localizer,1,183,iti,238.10000000000136,0.3
90129,localizer,1,184,stimulus,238.40000000000137,0.4
90129,localizer,1,184,iti,238.80000000000138,0.3
90129,localizer,1,185,stimulus,239.1000000000014,0.4
90129,localizer,1,185,iti,239.5000000000014,14
90129,localizer,1,186,stimulus,253.5000000000014,0.4
90129,localizer,1,186,iti,253.9000000000014,0.3
90129,localizer,1,187,stimulus,254.2000000000014,0.4
90129,localizer,1,187,iti,254.60000000000142,0.3
90129,localizer,1,188,stimulus,254.90000000000143,0.4
90129,localizer,1,188,iti,255.30000000000143,0.3
90129,localizer,1,189,stimulus,255.60000000000144,0.4
90129,localizer,1,189,iti,256.0000000000014,0.3
90129,localizer,1,190,stimulus,256.30000000000143,0.4
90129,localizer,1,190,iti,256.7000000000014,0.3
90129,localizer,1,191,stimulus,257.0000000000014,0.4
90129,localizer,1,191,iti,257.4000000000014,0.3
90129,localizer,1,192,stimulus,257.7000000000014,0.4
90129,localizer,1,192,iti,258.1000000000014,0.3
90129,localizer,1,193,stimulus,258.4000000000014,0.4
90129,localizer,1,193,iti,258.8000000000014,0.3
90129,localizer,1,194,stimulus,259.1000000000014,0.4
90129,localizer,1,194,iti,259.50000000000136,0.3
90129,localizer,1,195,stimulus,259.8000000000014,0.4
90129,localizer,1,195,iti,260.20000000000135,0.3
90129,localizer,1,196,stimulus,260.50000000000136,0.4
90129,localizer,1,196,iti,260.90000000000134,0.3
90129,localizer,1,197,stimulus,261.20000000000135,0.4
90129,localizer,1,197,iti,261.60000000000133,0.3
90129,localizer,1,198,stimulus,261.90000000000134,0.4
90129,localizer,1,198,iti,262.3000000000013,0.3
90129,localizer,1,199,stimulus,262.60000000000133,0.4
90129,localizer,1,199,iti,263.0000000000013,0.3
90129,localizer,1,200,stimulus,263.3000000000013,0.4
90129,localizer,1,200,iti,263.7000000000013,0.3
90129,localizer,1,201,stimulus,264.0000000000013,0.4
90129,localizer,1,201,iti,264.4000000000013,0.3
90129,localizer,1,202,stimulus,264.7000000000013,0.4
90129,localizer,1,202,iti,265.1000000000013,0.3
90129,localizer,1,203,stimulus,265.4000000000013,0.4
90129,localizer,1,203,iti,265.80000000000126,0.3
90129,localizer,1,204,stimulus,266.1000000000013,0.4
90129,localizer,1,204,iti,266.50000000000125,0.3
90129,localizer,1,205,stimulus,266.80000000000126,0.4
90129,localizer,1,205,iti,267.20000000000124,14
90129,localizer,1,206,stimulus,281.20000000000124,0.4
90129,localizer,1,206,iti,281.6000000000012,0.3
90129,localizer,1,207,stimulus,281.9000000000012,0.4
90129,localizer,1,207,iti,282.3000000000012,0.3
90129,localizer,1,208,stimulus,282.6000000000012,0.4
90129,localizer,1,208,iti,283.0000000000012,0.3
90129,localizer,1,209,stimulus,283.3000000000012,0.4
90129,localizer,1,209,iti,283.7000000000012,0.3
90129,localizer,1,210,stimulus,284.0000000000012,0.4
90129,localizer,1,210,iti,284.40000000000117,0.3
90129,localizer,1,211,stimulus,284.7000000000012,0.4
90129,localizer,1,211,iti,285.10000000000116,0.3
90129,localizer,1,212,stimulus,285.40000000000117,0.4
90129,localizer,1,212,iti,285.80000000000115,0.3
90129,localizer,1,213,stimulus,286.10000000000116,0.4
90129,localizer,1,213,iti,286.50000000000114,0.3
90129,localizer,1,214,stimulus,286.80000000000115,0.4
90129,localizer,1,214,iti,287.2000000000011,0.3
90129,localizer,1,215,stimulus,287.50000000000114,0.4
90129,localizer,1,215,iti,287.9000000000011,0.3
90129,localizer,1,216,stimulus,288.2000000000011,0.4
90129,localizer,1,216,iti,288.6000000000011,0.3
90129,localizer,1,217,stimulus,288.9000000000011,0.4
90129,localizer,1,217,iti,289.3000000000011,0.3
90129,localizer,1,218,stimulus,289.6000000000011,0.4
90129,localizer,1,218,iti,290.0000000000011,0.3
90129,localizer,1,219,stimulus,290.3000000000011,0.4
90129,localizer,1,219,iti,290.70000000000107,0.3
90129,localizer,1,220,stimulus,291.0000000000011,0.4
90129,localizer,1,220,iti,291.40000000000106,0.3
90129,localizer,1,221,stimulus,291.70000000000107,0.4
90129,localizer,1,221,iti,292.10000000000105,0.3
90129,localizer,1,222,stimulus,292.40000000000106,0.4
90129,localizer,1,222,iti,292.80000000000103,0.3
90129,localizer,1,223,stimulus,293.10000000000105,0.4
90129,localizer,1,223,iti,293.500000000001,0.3
90129,localizer,1,224,stimulus,293.80000000000103,0.4
90129,localizer,1,224,iti,294.200000000001,0.3
90129,localizer,1,225,stimulus,294.500000000001,0.4
90129,localizer,1,225,iti,294.900000000001,14
90129,localizer,1,226,stimulus,308.900000000001,0.4
90129,localizer,1,226,iti,309.300000000001,0.3
90129,localizer,1,227,stimulus,309.600000000001,0.4
90129,localizer,1,227,iti,310.00000000000097,0.3
90129,localizer,1,228,stimulus,310.300000000001,0.4
90129,localizer,1,228,iti,310.70000000000095,0.3
90129,localizer,1,229,stimulus,311.00000000000097,0.4
90129,localizer,1,229,iti,311.40000000000094,0.3
90129,localizer,1,230,stimulus,311.70000000000095,0.4
90129,localizer,1,230,iti,312.10000000000093,0.3
90129,localizer,1,231,stimulus,312.40000000000094,0.4
90129,localizer,1,231,iti,312.8000000000009,0.3
90129,localizer,1,232,stimulus,313.10000000000093,0.4
90129,localizer,1,232,iti,313.5000000000009,0.3
90129,localizer,1,233,stimulus,313.8000000000009,0.4
90129,localizer,1,233,iti,314.2000000000009,0.3
90129,localizer,1,234,stimulus,314.5000000000009,0.4
90129,localizer,1,234,iti,314.9000000000009,0.3
90129,localizer,1,235,stimulus,315.2000000000009,0.4
90129,localizer,1,235,iti,315.6000000000009,0.3
90129,localizer,1,236,stimulus,315.9000000000009,0.4
90129,localizer,1,236,iti,316.30000000000086,0.3
90129,localizer,1,237,stimulus,316.6000000000009,0.4
90129,localizer,1,237,iti,317.00000000000085,0.3
90129,localizer,1,238,stimulus,317.30000000000086,0.4
90129,localizer,1,238,iti,317.70000000000084,0.3
90129,localizer,1,239,stimulus,318.00000000000085,0.4
90129,localizer,1,239,iti,318.40000000000083,0.3
90129,localizer,1,240,stimulus,318.70000000000084,0.4
90129,localizer,1,240,iti,319.1000000000008,0.3
90129,localizer,1,241,stimulus,319.40000000000083,0.4
90129,localizer,1,241,iti,319.8000000000008,0.3
90129,localizer,1,242,stimulus,320.1000000000008,0.4
90129,localizer,1,242,iti,320.5000000000008,0.3
90129,localizer,1,243,stimulus,320.8000000000008,0.4
90129,localizer,1,243,iti,321.2000000000008,0.3
90129,localizer,1,244,stimulus,321.5000000000008,0.4
90129,localizer,1,244,iti,321.9000000000008,0.3
90129,localizer,1,245,stimulus,322.2000000000008,0.4
90129,localizer,1,245,iti,322.60000000000076,14
