PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
15837,localizer,0,0,stimulus,0,400,0,423
15837,localizer,0,0,iti,400,300,423,317
15837,localizer,0,0,stimulus,700,400,740,423
15837,localizer,0,0,iti,1100,300,1163,318
15837,localizer,0,1,stimulus,1400,400,1481,422
15837,localizer,0,1,iti,1800,300,1903,321
15837,localizer,0,1,stimulus,2100,400,2224,422
15837,localizer,0,1,iti,2500,300,2646,321
15837,localizer,0,2,stimulus,2800,400,2967,422
15837,localizer,0,2,iti,3200,300,3389,321
15837,localizer,0,2,stimulus,3500,400,3710,418
15837,localizer,0,2,iti,3900,300,4128,320
15837,localizer,0,3,stimulus,4200,400,4448,421
15837,localizer,0,3,iti,4600,300,4869,321
15837,localizer,0,4,stimulus,4900,400,5190,417
15837,localizer,0,4,iti,5300,300,5607,321
15837,localizer,0,4,stimulus,5600,400,5928,421
15837,localizer,0,4,iti,6000,300,6349,319
15837,localizer,0,4,stimulus,6300,400,6668,418
15837,localizer,0,4,iti,6700,300,7086,321
15837,localizer,0,4,stimulus,7000,400,7407,421
15837,localizer,0,4,iti,7400,300,7828,320
15837,localizer,0,4,stimulus,7700,400,8148,423
15837,localizer,0,4,iti,8100,300,8571,319
15837,localizer,0,4,stimulus,8400,400,8890,420
15837,localizer,0,4,iti,8800,300,9310,321
15837,localizer,0,5,stimulus,9100,400,9631,421
15837,localizer,0,5,iti,9500,300,10052,317
15837,localizer,0,5,stimulus,9800,400,10369,422
15837,localizer,0,5,iti,10200,300,10791,321
15837,localizer,0,5,stimulus,10500,400,11112,423
15837,localizer,0,5,iti,10900,300,11535,318
15837,localizer,0,5,stimulus,11200,400,11853,421
15837,localizer,0,5,iti,11600,300,12274,318
15837,localizer,0,5,stimulus,11900,400,12592,419
15837,localizer,0,5,iti,12300,300,13011,321
15837,localizer,1,6,stimulus,0,400,0,417
15837,localizer,1,6,iti,400,300,417,319
15837,localizer,1,7,stimulus,700,400,736,423
15837,localizer,1,7,iti,1100,300,1159,320
15837,localizer,1,8,stimulus,1400,400,1479,423
15837,localizer,1,8,iti,1800,300,1902,318
15837,localizer,1,9,stimulus,2100,400,2220,428
15837,localizer,1,9,iti,2500,300,2648,321
15837,localizer,1,10,stimulus,2800,400,2969,422
15837,localizer,1,10,iti,3200,300,3391,320
15837,localizer,1,11,stimulus,3500,400,3711,424
15837,localizer,1,11,iti,3900,300,4135,320
15837,localizer,1,12,stimulus,4200,400,4455,419
15837,localizer,1,12,iti,4600,300,4874,321
