PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
25736,localizer,0,0,stimulus,0,400,0,414
25736,localizer,0,0,iti,400,300,414,313
25736,localizer,0,0,stimulus,700,400,727,487
25736,localizer,0,0,iti,1100,300,1214,322
25736,localizer,0,0,stimulus,1400,400,1536,414
25736,localizer,0,0,iti,1800,300,1950,315
25736,localizer,0,0,stimulus,2100,400,2265,408
25736,localizer,0,0,iti,2500,300,2673,314
25736,localizer,0,1,stimulus,2800,400,2987,408
25736,localizer,0,1,iti,3200,300,3395,335
25736,localizer,0,2,stimulus,3500,400,3730,408
25736,localizer,0,2,iti,3900,300,4138,307
25736,localizer,0,3,stimulus,4200,400,4445,414
25736,localizer,0,3,iti,4600,300,4859,310
25736,localizer,0,4,stimulus,4900,400,5169,421
25736,localizer,0,4,iti,5300,300,5590,321
25736,localizer,0,5,stimulus,5600,400,5911,408
25736,localizer,0,5,iti,6000,300,6319,312
25736,localizer,1,6,stimulus,0,400,0,464
25736,localizer,1,6,iti,400,300,464,317
25736,localizer,1,7,stimulus,700,400,781,419
25736,localizer,1,7,iti,1100,300,1200,370
25736,localizer,1,8,stimulus,1400,400,1570,410
25736,localizer,1,8,iti,1800,300,1980,310
25736,localizer,1,9,stimulus,2100,400,2290,420
25736,localizer,1,9,iti,2500,300,2710,321
25736,localizer,1,10,stimulus,2800,400,3031,423
25736,localizer,1,10,iti,3200,300,3454,305
25736,localizer,1,11,stimulus,3500,400,3759,413
25736,localizer,1,11,iti,3900,300,4172,321
25736,localizer,1,12,stimulus,4200,400,4493,411
25736,localizer,1,12,iti,4600,300,4904,352
25736,localizer,1,13,stimulus,4900,400,5256,429
25736,localizer,1,13,iti,5300,300,5685,308
25736,localizer,1,14,stimulus,5600,400,5993,527
25736,localizer,1,14,iti,6000,300,6520,334
25736,localizer,1,15,stimulus,6300,400,6854,409
25736,localizer,1,15,iti,6700,300,7263,316
25736,localizer,1,16,stimulus,7000,400,7579,422
25736,localizer,1,16,iti,7400,300,8001,323
25736,localizer,1,17,stimulus,7700,400,8324,416
25736,localizer,1,17,iti,8100,300,8740,357
25736,localizer,1,18,stimulus,8400,400,9097,418
25736,localizer,1,18,iti,8800,300,9515,313
25736,localizer,1,19,stimulus,9100,400,9828,435
25736,localizer,1,19,iti,9500,300,10263,324
25736,localizer,1,20,stimulus,9800,400,10587,418
25736,localizer,1,20,iti,10200,300,11005,319
25736,localizer,1,21,stimulus,10500,400,11324,507
25736,localizer,1,21,iti,10900,300,11831,318
25736,localizer,1,22,stimulus,11200,400,12149,420
25736,localizer,1,22,iti,11600,300,12569,317
25736,localizer,1,23,stimulus,11900,400,12886,414
25736,localizer,1,23,iti,12300,300,13300,323
25736,localizer,1,24,stimulus,12600,400,13623,438
25736,localizer,1,24,iti,13000,300,14061,327
25736,localizer,1,25,stimulus,13300,400,14388,413
25736,localizer,1,25,iti,13700,14000,14801,14014
25736,localizer,1,26,stimulus,27700,400,28815,424
25736,localizer,1,26,iti,28100,300,29239,316
25736,localizer,1,27,stimulus,28400,400,29555,423
25736,localizer,1,27,iti,28800,300,29978,318
25736,localizer,1,28,stimulus,29100,400,30296,408
25736,localizer,1,28,iti,29500,300,30704,311
25736,localizer,1,29,stimulus,29800,400,31015,416
25736,localizer,1,29,iti,30200,300,31431,325
25736,localizer,1,30,stimulus,30500,400,31756,422
25736,localizer,1,30,iti,30900,300,32178,313
