PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
68112,localizer,0,0,stimulus,0,400,0,410
68112,localizer,0,0,iti,400,300,410,310
68112,localizer,0,0,stimulus,700,400,720,418
68112,localizer,0,0,iti,1100,300,1138,312
68112,localizer,0,0,stimulus,1400,400,1450,405
68112,localizer,0,0,iti,1800,300,1855,311
68112,localizer,0,1,stimulus,2100,400,2166,406
68112,localizer,0,1,iti,2500,300,2572,312
68112,localizer,0,1,stimulus,2800,400,2884,407
68112,localizer,0,1,iti,3200,300,3291,310
68112,localizer,0,1,stimulus,3500,400,3601,403
68112,localizer,0,1,iti,3900,300,4004,312
68112,localizer,0,1,stimulus,4200,400,4316,403
68112,localizer,0,1,iti,4600,300,4719,316
68112,localizer,0,2,stimulus,4900,400,5035,406
68112,localizer,0,2,iti,5300,300,5441,311
68112,localizer,0,2,stimulus,5600,400,5752,404
68112,localizer,0,2,iti,6000,300,6156,312
68112,localizer,0,2,stimulus,6300,400,6468,404
68112,localizer,0,2,iti,6700,300,6872,311
68112,localizer,0,3,stimulus,7000,400,7183,405
68112,localizer,0,3,iti,7400,300,7588,312
68112,localizer,0,3,stimulus,7700,400,7900,407
68112,localizer,0,3,iti,8100,300,8307,313
68112,localizer,0,3,stimulus,8400,400,8620,417
68112,localizer,0,3,iti,8800,300,9037,314
68112,localizer,0,3,stimulus,9100,400,9351,404
68112,localizer,0,3,iti,9500,300,9755,306
68112,localizer,0,4,stimulus,9800,400,10061,405
68112,localizer,0,4,iti,10200,300,10466,307
68112,localizer,0,5,stimulus,10500,400,10773,406
68112,localizer,0,5,iti,10900,300,11179,308
68112,localizer,0,5,stimulus,11200,400,11487,407
68112,localizer,0,5,iti,11600,300,11894,304
68112,localizer,0,5,stimulus,11900,400,12198,414
68112,localizer,0,5,iti,12300,300,12612,312
68112,localizer,1,6,stimulus,0,400,0,403
68112,localizer,1,6,iti,400,300,403,309
68112,localizer,1,7,stimulus,700,400,712,419
68112,localizer,1,7,iti,1100,300,1131,313
68112,localizer,1,8,stimulus,1400,400,1444,403
68112,localizer,1,8,iti,1800,300,1847,311
68112,localizer,1,9,stimulus,2100,400,2158,405
68112,localizer,1,9,iti,2500,300,2563,311
68112,localizer,1,10,stimulus,2800,400,2874,404
68112,localizer,1,10,iti,3200,300,3278,310
68112,localizer,1,11,stimulus,3500,400,3588,409
68112,localizer,1,11,iti,3900,300,3997,312
68112,localizer,1,12,stimulus,4200,400,4309,404
68112,localizer,1,12,iti,4600,300,4713,313
68112,localizer,1,13,stimulus,4900,400,5026,417
68112,localizer,1,13,iti,5300,300,5443,308
68112,localizer,1,14,stimulus,5600,400,5751,406
68112,localizer,1,14,iti,6000,300,6157,315
68112,localizer,1,15,stimulus,6300,400,6472,403
68112,localizer,1,15,iti,6700,300,6875,313
68112,localizer,1,16,stimulus,7000,400,7188,411
68112,localizer,1,16,iti,7400,300,7599,311
68112,localizer,1,17,stimulus,7700,400,7910,403
68112,localizer,1,17,iti,8100,300,8313,317
68112,localizer,1,18,stimulus,8400,400,8630,404
68112,localizer,1,18,iti,8800,300,9034,307
68112,localizer,1,19,stimulus,9100,400,9341,406
68112,localizer,1,19,iti,9500,300,9747,311
68112,localizer,1,20,stimulus,9800,400,10058,404
68112,localizer,1,20,iti,10200,300,10462,312
68112,localizer,1,21,stimulus,10500,400,10774,406
68112,localizer,1,21,iti,10900,300,11180,312
68112,localizer,1,22,stimulus,11200,400,11492,419
68112,localizer,1,22,iti,11600,300,11911,312
68112,localizer,1,23,stimulus,11900,400,12223,404
68112,localizer,1,23,iti,12300,300,12627,315
68112,localizer,1,24,stimulus,12600,400,12942,404
