PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
65907,localizer,0,0,stimulus,0,400,0,405
65907,localizer,0,0,iti,400,300,405,311
65907,localizer,0,0,stimulus,700,400,716,408
65907,localizer,0,0,iti,1100,300,1124,305
65907,localizer,0,0,stimulus,1400,400,1429,405
65907,localizer,0,0,iti,1800,300,1834,305
65907,localizer,0,0,stimulus,2100,400,2139,406
65907,localizer,0,0,iti,2500,300,2545,305
65907,localizer,0,0,stimulus,2800,400,2850,406
65907,localizer,0,0,iti,3200,300,3256,306
65907,localizer,0,1,stimulus,3500,400,3562,407
65907,localizer,0,1,iti,3900,300,3969,305
65907,localizer,0,2,stimulus,4200,400,4274,406
65907,localizer,0,2,iti,4600,300,4680,305
65907,localizer,0,3,stimulus,4900,400,4985,405
65907,localizer,0,3,iti,5300,300,5390,305
65907,localizer,0,3,stimulus,5600,400,5695,405
65907,localizer,0,3,iti,6000,300,6100,305
65907,localizer,0,4,stimulus,6300,400,6405,405
65907,localizer,0,4,iti,6700,300,6810,306
65907,localizer,0,5,stimulus,7000,400,7116,407
65907,localizer,0,5,iti,7400,300,7523,307
65907,localizer,1,6,stimulus,0,400,0,406
65907,localizer,1,6,iti,400,300,406,306
65907,localizer,1,7,stimulus,700,400,712,408
65907,localizer,1,7,iti,1100,300,1120,304
65907,localizer,1,8,stimulus,1400,400,1424,406
65907,localizer,1,8,iti,1800,300,1830,305
65907,localizer,1,9,stimulus,2100,400,2135,406
65907,localizer,1,9,iti,2500,300,2541,306
65907,localizer,1,10,stimulus,2800,400,2847,406
65907,localizer,1,10,iti,3200,300,3253,305
65907,localizer,1,11,stimulus,3500,400,3558,406
65907,localizer,1,11,iti,3900,300,3964,305
65907,localizer,1,12,stimulus,4200,400,4269,405
65907,localizer,1,12,iti,4600,300,4674,307
65907,localizer,1,13,stimulus,4900,400,4981,405
65907,localizer,1,13,iti,5300,300,5386,306
65907,localizer,1,14,stimulus,5600,400,5692,407
65907,localizer,1,14,iti,6000,300,6099,306
65907,localizer,1,15,stimulus,6300,400,6405,407
65907,localizer,1,15,iti,6700,300,6812,304
65907,localizer,1,16,stimulus,7000,400,7116,405
65907,localizer,1,16,iti,7400,300,7521,306
65907,localizer,1,17,stimulus,7700,400,7827,407
65907,localizer,1,17,iti,8100,300,8234,305
65907,localizer,1,18,stimulus,8400,400,8539,408
65907,localizer,1,18,iti,8800,300,8947,305
65907,localizer,1,19,stimulus,9100,400,9252,406
65907,localizer,1,19,iti,9500,300,9658,305
65907,localizer,1,20,stimulus,9800,400,9963,406
65907,localizer,1,20,iti,10200,300,10369,304
65907,localizer,1,21,stimulus,10500,400,10673,405
65907,localizer,1,21,iti,10900,300,11078,305
65907,localizer,1,22,stimulus,11200,400,11383,410
