PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
64283,localizer,0,0,stimulus,0,400,0,408
64283,localizer,0,0,iti,400,300,408,307
64283,localizer,0,0,stimulus,700,400,715,407
64283,localizer,0,0,iti,1100,300,1122,305
64283,localizer,0,0,stimulus,1400,400,1427,409
64283,localizer,0,0,iti,1800,300,1836,323
64283,localizer,0,0,stimulus,2100,400,2159,408
64283,localizer,0,0,iti,2500,300,2567,311
64283,localizer,0,0,stimulus,2800,400,2878,412
64283,localizer,0,0,iti,3200,300,3290,307
64283,localizer,0,0,stimulus,3500,400,3597,407
64283,localizer,0,0,iti,3900,300,4004,307
64283,localizer,0,0,stimulus,4200,400,4311,407
64283,localizer,0,0,iti,4600,300,4718,306
64283,localizer,0,1,stimulus,4900,400,5024,411
64283,localizer,0,1,iti,5300,300,5435,307
64283,localizer,0,1,stimulus,5600,400,5742,406
64283,localizer,0,1,iti,6000,300,6148,303
64283,localizer,0,1,stimulus,6300,400,6451,410
64283,localizer,0,1,iti,6700,300,6861,311
64283,localizer,0,2,stimulus,7000,400,7172,408
64283,localizer,0,2,iti,7400,300,7580,307
64283,localizer,0,2,stimulus,7700,400,7887,407
64283,localizer,0,2,iti,8100,300,8294,305
64283,localizer,0,2,stimulus,8400,400,8599,407
64283,localizer,0,2,iti,8800,300,9006,306
64283,localizer,0,2,stimulus,9100,400,9312,405
64283,localizer,0,2,iti,9500,300,9717,312
64283,localizer,0,3,stimulus,9800,400,10029,406
64283,localizer,0,3,iti,10200,300,10435,309
64283,localizer,0,3,stimulus,10500,400,10744,421
64283,localizer,0,3,iti,10900,300,11165,311
64283,localizer,0,4,stimulus,11200,400,11476,412
64283,localizer,0,4,iti,11600,300,11888,305
64283,localizer,0,4,stimulus,11900,400,12193,408
64283,localizer,0,4,iti,12300,300,12601,307
64283,localizer,0,4,stimulus,12600,400,12908,406
64283,localizer,0,4,iti,13000,300,13314,304
64283,localizer,0,5,stimulus,13300,400,13618,405
64283,localizer,0,5,iti,13700,300,14023,311
64283,localizer,0,5,stimulus,14000,400,14334,407
64283,localizer,0,5,iti,14400,300,14741,306
64283,localizer,0,5,stimulus,14700,400,15047,408
64283,localizer,0,5,iti,15100,300,15455,310
64283,localizer,0,5,stimulus,15400,400,15765,410
64283,localizer,0,5,iti,15800,300,16175,305
64283,localizer,0,5,stimulus,16100,400,16480,405
64283,localizer,0,5,iti,16500,300,16885,309
64283,localizer,0,5,stimulus,16800,400,17194,412
64283,localizer,0,5,iti,17200,300,17606,306
64283,localizer,0,5,stimulus,17500,400,17912,406
64283,localizer,0,5,iti,17900,300,18318,306
64283,localizer,0,5,stimulus,18200,400,18624,404
64283,localizer,0,5,iti,18600,300,19028,309
64283,localizer,0,5,stimulus,18900,400,19337,409
64283,localizer,0,5,iti,19300,300,19746,306
64283,localizer,0,5,stimulus,19600,400,20052,410
64283,localizer,0,5,iti,20000,300,20462,308
64283,localizer,0,5,stimulus,20300,400,20770,408
64283,localizer,0,5,iti,20700,300,21178,304
64283,localizer,1,6,stimulus,0,400,0,406
64283,localizer,1,6,iti,400,300,406,310
64283,localizer,1,7,stimulus,700,400,716,407
64283,localizer,1,7,iti,1100,300,1123,312
64283,localizer,1,8,stimulus,1400,400,1435,407
64283,localizer,1,8,iti,1800,300,1842,306
64283,localizer,1,9,stimulus,2100,400,2148,406
64283,localizer,1,9,iti,2500,300,2554,305
64283,localizer,1,10,stimulus,2800,400,2859,407
64283,localizer,1,10,iti,3200,300,3266,305
64283,localizer,1,11,stimulus,3500,400,3571,406
64283,localizer,1,11,iti,3900,300,3977,305
64283,localizer,1,12,stimulus,4200,400,4282,408
64283,localizer,1,12,iti,4600,300,4690,305
64283,localizer,1,13,stimulus,4900,400,4995,415
64283,localizer,1,13,iti,5300,300,5410,306
64283,localizer,1,14,stimulus,5600,400,5716,406
64283,localizer,1,14,iti,6000,300,6122,303
64283,localizer,1,15,stimulus,6300,400,6425,405
64283,localizer,1,15,iti,6700,300,6830,309
64283,localizer,1,16,stimulus,7000,400,7139,412
64283,localizer,1,16,iti,7400,300,7551,309
64283,localizer,1,17,stimulus,7700,400,7860,407
64283,localizer,1,17,iti,8100,300,8267,306
64283,localizer,1,18,stimulus,8400,400,8573,405
64283,localizer,1,18,iti,8800,300,8978,305
64283,localizer,1,19,stimulus,9100,400,9283,405
64283,localizer,1,19,iti,9500,300,9688,304
64283,localizer,1,20,stimulus,9800,400,9992,403
64283,localizer,1,20,iti,10200,300,10395,305
64283,localizer,1,21,stimulus,10500,400,10700,405
64283,localizer,1,21,iti,10900,300,11105,312
64283,localizer,1,22,stimulus,11200,400,11417,411
64283,localizer,1,22,iti,11600,300,11828,309
64283,localizer,1,23,stimulus,11900,400,12137,410
64283,localizer,1,23,iti,12300,300,12547,308
64283,localizer,1,24,stimulus,12600,400,12855,407
64283,localizer,1,24,iti,13000,300,13262,310
64283,localizer,1,25,stimulus,13300,400,13572,406
