PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
70701,localizer,0,0,stimulus,0,400,0,426
70701,localizer,0,0,iti,400,300,426,313
70701,localizer,0,0,stimulus,700,400,739,419
70701,localizer,0,0,iti,1100,300,1158,336
70701,localizer,0,0,stimulus,1400,400,1494,421
70701,localizer,0,0,iti,1800,300,1915,323
70701,localizer,0,0,stimulus,2100,400,2238,468
70701,localizer,0,0,iti,2500,300,2706,315
70701,localizer,0,0,stimulus,2800,400,3021,424
70701,localizer,0,0,iti,3200,300,3445,331
70701,localizer,0,0,stimulus,3500,400,3776,431
70701,localizer,0,0,iti,3900,300,4207,332
70701,localizer,0,0,stimulus,4200,400,4539,412
70701,localizer,0,0,iti,4600,300,4951,386
70701,localizer,0,1,stimulus,4900,400,5337,413
70701,localizer,0,1,iti,5300,300,5750,320
70701,localizer,0,2,stimulus,5600,400,6070,460
70701,localizer,0,2,iti,6000,300,6530,336
70701,localizer,0,2,stimulus,6300,400,6866,410
70701,localizer,0,2,iti,6700,300,7276,320
70701,localizer,0,2,stimulus,7000,400,7596,423
70701,localizer,0,2,iti,7400,300,8019,324
70701,localizer,0,2,stimulus,7700,400,8343,421
70701,localizer,0,2,iti,8100,300,8764,568
70701,localizer,0,2,stimulus,8400,400,9332,418
70701,localizer,0,2,iti,8800,300,9750,397
70701,localizer,0,2,stimulus,9100,400,10147,426
70701,localizer,0,2,iti,9500,300,10573,316
70701,localizer,0,2,stimulus,9800,400,10889,442
70701,localizer,0,2,iti,10200,300,11331,313
70701,localizer,0,2,stimulus,10500,400,11644,428
70701,localizer,0,2,iti,10900,300,12072,314
70701,localizer,0,2,stimulus,11200,400,12386,449
70701,localizer,0,2,iti,11600,300,12835,317
70701,localizer,0,2,stimulus,11900,400,13152,422
70701,localizer,0,2,iti,12300,300,13574,353
70701,localizer,0,2,stimulus,12600,400,13927,416
70701,localizer,0,2,iti,13000,300,14343,315
70701,localizer,0,2,stimulus,13300,400,14658,416
70701,localizer,0,2,iti,13700,300,15074,312
70701,localizer,0,2,stimulus,14000,400,15386,412
70701,localizer,0,2,iti,14400,300,15798,339
70701,localizer,0,2,stimulus,14700,400,16137,422
70701,localizer,0,2,iti,15100,300,16559,359
70701,localizer,0,2,stimulus,15400,400,16918,454
70701,localizer,0,2,iti,15800,300,17372,340
70701,localizer,0,3,stimulus,16100,400,17712,420
70701,localizer,0,3,iti,16500,300,18132,311
70701,localizer,0,3,stimulus,16800,400,18443,411
70701,localizer,0,3,iti,17200,300,18854,331
70701,localizer,0,4,stimulus,17500,400,19185,419
70701,localizer,0,4,iti,17900,300,19604,316
70701,localizer,0,5,stimulus,18200,400,19920,436
70701,localizer,0,5,iti,18600,300,20356,331
70701,localizer,1,6,stimulus,0,400,0,414
70701,localizer,1,6,iti,400,300,414,387
70701,localizer,1,7,stimulus,700,400,801,425
70701,localizer,1,7,iti,1100,300,1226,314
70701,localizer,1,8,stimulus,1400,400,1540,488
70701,localizer,1,8,iti,1800,300,2028,349
70701,localizer,1,9,stimulus,2100,400,2377,418
70701,localizer,1,9,iti,2500,300,2795,324
70701,localizer,1,10,stimulus,2800,400,3119,414
70701,localizer,1,10,iti,3200,300,3533,309
70701,localizer,1,11,stimulus,3500,400,3842,423
70701,localizer,1,11,iti,3900,300,4265,342
70701,localizer,1,12,stimulus,4200,400,4607,422
70701,localizer,1,12,iti,4600,300,5029,322
70701,localizer,1,13,stimulus,4900,400,5351,457
70701,localizer,1,13,iti,5300,300,5808,309
70701,localizer,1,14,stimulus,5600,400,6117,422
70701,localizer,1,14,iti,6000,300,6539,319
70701,localizer,1,15,stimulus,6300,400,6858,432
70701,localizer,1,15,iti,6700,300,7290,319
70701,localizer,1,16,stimulus,7000,400,7609,656
70701,localizer,1,16,iti,7400,300,8265,322
70701,localizer,1,17,stimulus,7700,400,8587,418
70701,localizer,1,17,iti,8100,300,9005,399
