PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
40201,localizer,0,0,stimulus,0,400,0,418
40201,localizer,0,0,iti,400,300,418,306
40201,localizer,0,0,stimulus,700,400,724,413
40201,localizer,0,0,iti,1100,300,1137,325
40201,localizer,0,0,stimulus,1400,400,1462,414
40201,localizer,0,0,iti,1800,300,1876,313
40201,localizer,0,0,stimulus,2100,400,2189,409
40201,localizer,0,0,iti,2500,300,2598,310
40201,localizer,0,1,stimulus,2800,400,2908,423
40201,localizer,0,1,iti,3200,300,3331,321
40201,localizer,0,1,stimulus,3500,400,3652,413
40201,localizer,0,1,iti,3900,300,4065,313
40201,localizer,0,2,stimulus,4200,400,4378,409
40201,localizer,0,2,iti,4600,300,4787,309
40201,localizer,0,3,stimulus,4900,400,5096,408
40201,localizer,0,3,iti,5300,300,5504,319
40201,localizer,0,4,stimulus,5600,400,5823,494
40201,localizer,0,4,iti,6000,300,6317,315
40201,localizer,0,5,stimulus,6300,400,6632,414
40201,localizer,0,5,iti,6700,300,7046,314
40201,localizer,1,6,stimulus,0,400,0,411
40201,localizer,1,6,iti,400,300,411,316
40201,localizer,1,7,stimulus,700,400,727,414
40201,localizer,1,7,iti,1100,300,1141,313
40201,localizer,1,8,stimulus,1400,400,1454,421
40201,localizer,1,8,iti,1800,300,1875,305
40201,localizer,1,9,stimulus,2100,400,2180,423
40201,localizer,1,9,iti,2500,300,2603,317
40201,localizer,1,10,stimulus,2800,400,2920,408
40201,localizer,1,10,iti,3200,300,3328,308
40201,localizer,1,11,stimulus,3500,400,3636,416
40201,localizer,1,11,iti,3900,300,4052,309
40201,localizer,1,12,stimulus,4200,400,4361,414
40201,localizer,1,12,iti,4600,300,4775,312
40201,localizer,1,13,stimulus,4900,400,5087,412
40201,localizer,1,13,iti,5300,300,5499,312
40201,localizer,1,14,stimulus,5600,400,5811,413
40201,localizer,1,14,iti,6000,300,6224,310
40201,localizer,1,15,stimulus,6300,400,6534,422
40201,localizer,1,15,iti,6700,300,6956,310
40201,localizer,1,16,stimulus,7000,400,7266,412
40201,localizer,1,16,iti,7400,300,7678,312
40201,localizer,1,17,stimulus,7700,400,7990,416
40201,localizer,1,17,iti,8100,300,8406,307
40201,localizer,1,18,stimulus,8400,400,8713,418
40201,localizer,1,18,iti,8800,300,9131,310
40201,localizer,1,19,stimulus,9100,400,9441,418
40201,localizer,1,19,iti,9500,300,9859,309
40201,localizer,1,20,stimulus,9800,400,10168,407
40201,localizer,1,20,iti,10200,300,10575,317
40201,localizer,1,21,stimulus,10500,400,10892,407
40201,localizer,1,21,iti,10900,300,11299,312
40201,localizer,1,22,stimulus,11200,400,11611,420
40201,localizer,1,22,iti,11600,300,12031,307
40201,localizer,1,23,stimulus,11900,400,12338,414
40201,localizer,1,23,iti,12300,300,12752,318
40201,localizer,1,24,stimulus,12600,400,13070,420
40201,localizer,1,24,iti,13000,300,13490,318
40201,localizer,1,25,stimulus,13300,400,13808,409
40201,localizer,1,25,iti,13700,14000,14217,14017
40201,localizer,1,26,stimulus,27700,400,28234,416
40201,localizer,1,26,iti,28100,300,28650,315
40201,localizer,1,27,stimulus,28400,400,28965,418
40201,localizer,1,27,iti,28800,300,29383,337
40201,localizer,1,28,stimulus,29100,400,29720,413
40201,localizer,1,28,iti,29500,300,30133,308
40201,localizer,1,29,stimulus,29800,400,30441,411
40201,localizer,1,29,iti,30200,300,30852,310
40201,localizer,1,30,stimulus,30500,400,31162,415
40201,localizer,1,30,iti,30900,300,31577,308
40201,localizer,1,31,stimulus,31200,400,31885,413
40201,localizer,1,31,iti,31600,300,32298,318
40201,localizer,1,32,stimulus,31900,400,32616,412
40201,localizer,1,32,iti,32300,300,33028,310
40201,localizer,1,33,stimulus,32600,400,33338,443
40201,localizer,1,33,iti,33000,300,33781,326
40201,localizer,1,34,stimulus,33300,400,34107,426
40201,localizer,1,34,iti,33700,300,34533,313
40201,localizer,1,35,stimulus,34000,400,34846,421
40201,localizer,1,35,iti,34400,300,35267,325
40201,localizer,1,36,stimulus,34700,400,35592,419
40201,localizer,1,36,iti,35100,300,36011,316
40201,localizer,1,37,stimulus,35400,400,36327,413
40201,localizer,1,37,iti,35800,300,36740,315
40201,localizer,1,38,stimulus,36100,400,37055,415
40201,localizer,1,38,iti,36500,300,37470,315
40201,localizer,1,39,stimulus,36800,400,37785,411
40201,localizer,1,39,iti,37200,300,38196,311
40201,localizer,1,40,stimulus,37500,400,38507,410
40201,localizer,1,40,iti,37900,300,38917,312
40201,localizer,1,41,stimulus,38200,400,39229,420
40201,localizer,1,41,iti,38600,300,39649,313
40201,localizer,1,42,stimulus,38900,400,39962,427
40201,localizer,1,42,iti,39300,300,40389,310
40201,localizer,1,43,stimulus,39600,400,40699,410
40201,localizer,1,43,iti,40000,300,41109,311
40201,localizer,1,44,stimulus,40300,400,41420,411
40201,localizer,1,44,iti,40700,300,41831,313
40201,localizer,1,45,stimulus,41000,400,42144,410
40201,localizer,1,45,iti,41400,14000,42554,14019
40201,localizer,1,46,stimulus,55400,400,56573,420
40201,localizer,1,46,iti,55800,300,56993,322
40201,localizer,1,47,stimulus,56100,400,57315,412
40201,localizer,1,47,iti,56500,300,57727,316
40201,localizer,1,48,stimulus,56800,400,58043,413
40201,localizer,1,48,iti,57200,300,58456,318
40201,localizer,1,49,stimulus,57500,400,58774,409
40201,localizer,1,49,iti,57900,300,59183,313
40201,localizer,1,50,stimulus,58200,400,59496,408
40201,localizer,1,50,iti,58600,300,59904,309
40201,localizer,1,51,stimulus,58900,400,60213,415
40201,localizer,1,51,iti,59300,300,60628,311
40201,localizer,1,52,stimulus,59600,400,60939,408
40201,localizer,1,52,iti,60000,300,61347,311
40201,localizer,1,53,stimulus,60300,400,61658,410
40201,localizer,1,53,iti,60700,300,62068,313
40201,localizer,1,54,stimulus,61000,400,62381,414
40201,localizer,1,54,iti,61400,300,62795,309
40201,localizer,1,55,stimulus,61700,400,63104,411
40201,localizer,1,55,iti,62100,300,63515,313
40201,localizer,1,56,stimulus,62400,400,63828,413
40201,localizer,1,56,iti,62800,300,64241,316
40201,localizer,1,57,stimulus,63100,400,64557,414
40201,localizer,1,57,iti,63500,300,64971,332
