PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
39660,localizer,0,0,stimulus,0,400,0,410
39660,localizer,0,0,iti,400,300,410,310
39660,localizer,0,0,stimulus,700,400,720,421
39660,localizer,0,0,iti,1100,300,1141,309
39660,localizer,0,0,stimulus,1400,400,1450,410
39660,localizer,0,0,iti,1800,300,1860,311
39660,localizer,0,0,stimulus,2100,400,2171,410
39660,localizer,0,0,iti,2500,300,2581,312
39660,localizer,0,1,stimulus,2800,400,2893,413
39660,localizer,0,1,iti,3200,300,3306,311
39660,localizer,0,2,stimulus,3500,400,3617,412
39660,localizer,0,2,iti,3900,300,4029,311
39660,localizer,0,2,stimulus,4200,400,4340,411
39660,localizer,0,2,iti,4600,300,4751,311
39660,localizer,0,3,stimulus,4900,400,5062,412
39660,localizer,0,3,iti,5300,300,5474,308
39660,localizer,0,3,stimulus,5600,400,5782,411
39660,localizer,0,3,iti,6000,300,6193,310
39660,localizer,0,3,stimulus,6300,400,6503,411
39660,localizer,0,3,iti,6700,300,6914,308
39660,localizer,0,3,stimulus,7000,400,7222,409
39660,localizer,0,3,iti,7400,300,7631,311
39660,localizer,0,3,stimulus,7700,400,7942,409
39660,localizer,0,3,iti,8100,300,8351,309
39660,localizer,0,4,stimulus,8400,400,8660,409
39660,localizer,0,4,iti,8800,300,9069,309
39660,localizer,0,4,stimulus,9100,400,9378,411
39660,localizer,0,4,iti,9500,300,9789,338
39660,localizer,0,4,stimulus,9800,400,10127,411
39660,localizer,0,4,iti,10200,300,10538,336
39660,localizer,0,4,stimulus,10500,400,10874,416
39660,localizer,0,4,iti,10900,300,11290,310
39660,localizer,0,4,stimulus,11200,400,11600,410
39660,localizer,0,4,iti,11600,300,12010,311
39660,localizer,0,4,stimulus,11900,400,12321,411
39660,localizer,0,4,iti,12300,300,12732,309
39660,localizer,0,4,stimulus,12600,400,13041,409
39660,localizer,0,4,iti,13000,300,13450,311
39660,localizer,0,4,stimulus,13300,400,13761,410
39660,localizer,0,4,iti,13700,300,14171,311
39660,localizer,0,4,stimulus,14000,400,14482,409
39660,localizer,0,4,iti,14400,300,14891,309
39660,localizer,0,4,stimulus,14700,400,15200,413
39660,localizer,0,4,iti,15100,300,15613,309
39660,localizer,0,4,stimulus,15400,400,15922,411
39660,localizer,0,4,iti,15800,300,16333,309
39660,localizer,0,4,stimulus,16100,400,16642,425
39660,localizer,0,4,iti,16500,300,17067,310
39660,localizer,0,4,stimulus,16800,400,17377,410
39660,localizer,0,4,iti,17200,300,17787,310
39660,localizer,0,5,stimulus,17500,400,18097,412
39660,localizer,0,5,iti,17900,300,18509,308
39660,localizer,0,5,stimulus,18200,400,18817,409
