PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
46596,localizer,0,0,stimulus,0,400,0,420
46596,localizer,0,0,iti,400,300,420,320
46596,localizer,0,0,stimulus,700,400,740,412
46596,localizer,0,0,iti,1100,300,1152,378
46596,localizer,0,0,stimulus,1400,400,1530,430
46596,localizer,0,0,iti,1800,300,1960,317
46596,localizer,0,1,stimulus,2100,400,2277,420
46596,localizer,0,1,iti,2500,300,2697,347
46596,localizer,0,1,stimulus,2800,400,3044,418
46596,localizer,0,1,iti,3200,300,3462,312
46596,localizer,0,2,stimulus,3500,400,3774,416
46596,localizer,0,2,iti,3900,300,4190,397
46596,localizer,0,3,stimulus,4200,400,4587,415
46596,localizer,0,3,iti,4600,300,5002,319
46596,localizer,0,4,stimulus,4900,400,5321,417
46596,localizer,0,4,iti,5300,300,5738,308
46596,localizer,0,5,stimulus,5600,400,6046,418
46596,localizer,0,5,iti,6000,300,6464,317
46596,localizer,1,6,stimulus,0,400,0,420
46596,localizer,1,6,iti,400,300,420,313
46596,localizer,1,7,stimulus,700,400,733,424
46596,localizer,1,7,iti,1100,300,1157,322
46596,localizer,1,8,stimulus,1400,400,1479,450
46596,localizer,1,8,iti,1800,300,1929,322
46596,localizer,1,9,stimulus,2100,400,2251,415
46596,localizer,1,9,iti,2500,300,2666,320
46596,localizer,1,10,stimulus,2800,400,2986,419
46596,localizer,1,10,iti,3200,300,3405,385
46596,localizer,1,11,stimulus,3500,400,3790,446
46596,localizer,1,11,iti,3900,300,4236,313
46596,localizer,1,12,stimulus,4200,400,4549,418
46596,localizer,1,12,iti,4600,300,4967,313
46596,localizer,1,13,stimulus,4900,400,5280,469
46596,localizer,1,13,iti,5300,300,5749,317
46596,localizer,1,14,stimulus,5600,400,6066,417
46596,localizer,1,14,iti,6000,300,6483,322
46596,localizer,1,15,stimulus,6300,400,6805,426
46596,localizer,1,15,iti,6700,300,7231,462
46596,localizer,1,16,stimulus,7000,400,7693,427
46596,localizer,1,16,iti,7400,300,8120,313
46596,localizer,1,17,stimulus,7700,400,8433,417
46596,localizer,1,17,iti,8100,300,8850,319
46596,localizer,1,18,stimulus,8400,400,9169,420
46596,localizer,1,18,iti,8800,300,9589,347
46596,localizer,1,19,stimulus,9100,400,9936,438
46596,localizer,1,19,iti,9500,300,10374,309
46596,localizer,1,20,stimulus,9800,400,10683,408
46596,localizer,1,20,iti,10200,300,11091,316
46596,localizer,1,21,stimulus,10500,400,11407,476
46596,localizer,1,21,iti,10900,300,11883,311
46596,localizer,1,22,stimulus,11200,400,12194,417
46596,localizer,1,22,iti,11600,300,12611,325
46596,localizer,1,23,stimulus,11900,400,12936,416
46596,localizer,1,23,iti,12300,300,13352,415
46596,localizer,1,24,stimulus,12600,400,13767,425
46596,localizer,1,24,iti,13000,300,14192,308
46596,localizer,1,25,stimulus,13300,400,14500,420
46596,localizer,1,25,iti,13700,14000,14920,14022
46596,localizer,1,26,stimulus,27700,400,28942,419
46596,localizer,1,26,iti,28100,300,29361,379
46596,localizer,1,27,stimulus,28400,400,29740,421
46596,localizer,1,27,iti,28800,300,30161,318
46596,localizer,1,28,stimulus,29100,400,30479,410
46596,localizer,1,28,iti,29500,300,30889,316
46596,localizer,1,29,stimulus,29800,400,31205,444
46596,localizer,1,29,iti,30200,300,31649,310
46596,localizer,1,30,stimulus,30500,400,31959,422
46596,localizer,1,30,iti,30900,300,32381,311
46596,localizer,1,31,stimulus,31200,400,32692,416
46596,localizer,1,31,iti,31600,300,33108,321
46596,localizer,1,32,stimulus,31900,400,33429,826
46596,localizer,1,32,iti,32300,300,34255,319
46596,localizer,1,33,stimulus,32600,400,34574,430
46596,localizer,1,33,iti,33000,300,35004,309
46596,localizer,1,34,stimulus,33300,400,35313,429
46596,localizer,1,34,iti,33700,300,35742,331
46596,localizer,1,35,stimulus,34000,400,36073,420
46596,localizer,1,35,iti,34400,300,36493,317
46596,localizer,1,36,stimulus,34700,400,36810,423
46596,localizer,1,36,iti,35100,300,37233,315
46596,localizer,1,37,stimulus,35400,400,37548,409
46596,localizer,1,37,iti,35800,300,37957,371
46596,localizer,1,38,stimulus,36100,400,38328,420
46596,localizer,1,38,iti,36500,300,38748,312
46596,localizer,1,39,stimulus,36800,400,39060,417
46596,localizer,1,39,iti,37200,300,39477,353
46596,localizer,1,40,stimulus,37500,400,39830,459
46596,localizer,1,40,iti,37900,300,40289,310
46596,localizer,1,41,stimulus,38200,400,40599,412
46596,localizer,1,41,iti,38600,300,41011,315
46596,localizer,1,42,stimulus,38900,400,41326,413
46596,localizer,1,42,iti,39300,300,41739,310
46596,localizer,1,43,stimulus,39600,400,42049,421
46596,localizer,1,43,iti,40000,300,42470,316
46596,localizer,1,44,stimulus,40300,400,42786,421
